"","LocID","Location","MidPeriod","Sex","0m1","4m1","10m5","10m15","10m25","10m35","10m45","10m55","10m65","10m75","m85+","0p1","4p1","10p5","10p15","10p25","10p35","10p45","10p55","10p65","10p75"
"127","CUW","Curaçao","2020.5","Male",0.00953382530152902,0.000498911797151573,0.000200634150271342,0.00140576085874194,0.00205716917405097,0.0020178478864862,0.00418336940078845,0.00998987451214123,0.0242734681400698,0.0590900068065549,0.152216968181802,0.990550357661134,0.998006696066526,0.997995637884824,0.986017164462606,0.979647705885992,0.980010675508238,0.95890263026744,0.90428468857431,0.780912413736146,0.538717680148383
"128","ABW","Aruba","2020.5","Male",0.0148239614559181,0.000498610642461112,0.000273311954050513,0.000614025276743605,0.000731504929806019,0.00134224416217076,0.0040919163414278,0.0122505897782264,0.0336706571030885,0.0899619079572614,0.229139700007293,0.985374517856639,0.998007927837657,0.997270759253336,0.993876583999383,0.992710571648972,0.986653500374721,0.959758242645033,0.883577749723289,0.707017798887026,0.376490634692436
"129","NCL","New Caledonia","2020.5","Male",0.0124144292721278,0.000397081757504699,0.000227250815058617,0.000518325094749595,0.000612609427962893,0.00113639334002682,0.00356687234926424,0.0109543197677353,0.0307927972867763,0.0839323410270537,0.219483701791754,0.987726439045807,0.998413161952204,0.997730173320546,0.994828752096119,0.993891891045155,0.988690295282116,0.964843694950882,0.895319854445785,0.72874406382285,0.403504490933213
"130","VUT","Vanuatu","2020.5","Male",0.0233409191872593,0.00113273079531829,0.000449878515266771,0.00109142662382623,0.00124779211283274,0.00217055969863215,0.00565316732612454,0.0168387113203239,0.0525880240094539,0.130480202104982,0.2928782480309,0.977135335991412,0.995481480691753,0.9955115941508,0.989139972604096,0.987596599367169,0.978498520717687,0.94477857435311,0.842608525588388,0.576200845769326,0.234312235780325
"131","NZL","New Zealand","2020.5","Male",0.00394562698461492,0.000231604786924467,0.000104338582505703,0.000631298989808671,0.000737802357618582,0.00117681599685751,0.00255466908386993,0.00589785944831667,0.0156292234997281,0.0469035151986128,0.162287054468737,0.996069247721255,0.999074084546769,0.99895707100929,0.993704518450677,0.99264880260303,0.988292322234343,0.974733980027448,0.942497678669497,0.853475353708298,0.611092942257202
"132","NIC","Nicaragua","2020.5","Male",0.01835513740137,0.000896962295219851,0.000508323311383463,0.00182776393977372,0.00283653789464791,0.00429003700786323,0.00719173451354157,0.0137274186282898,0.0288958657560239,0.0688403255600561,0.174207995868089,0.981945512261335,0.996419851678831,0.994929593516998,0.981866613133211,0.972007932400711,0.957943586263057,0.930364165824325,0.87080735732943,0.744936590931246,0.480280623871023
"133","NER","Niger","2020.5","Male",0.0485079952676392,0.0101042381170988,0.00171386316155945,0.00243931198736863,0.00359827497932081,0.00483221113534482,0.00917944299977985,0.0200451683837927,0.0467734780246439,0.127181431425063,0.302530338657214,0.953358674444638,0.960575074450372,0.983026319279225,0.975874640368664,0.964639486106308,0.952745398638822,0.911786429122988,0.816169100911996,0.614185809551349,0.238924983417455
"134","NGA","Nigeria","2020.5","Male",0.0658232344999745,0.0103982476922694,0.00455423752731034,0.00553113654772129,0.00670585088675137,0.00851961170572861,0.0131824363781911,0.0260107144009534,0.0615932198750408,0.154516131475063,0.342799880752833,0.937387636940947,0.959476943859374,0.955621501483688,0.946117357477011,0.935094435065226,0.918119397314892,0.875778391836077,0.767317153906994,0.522640210697263,0.170882571685238
"135","NOR","Norway","2020.5","Male",0.00203797426308012,9.39782907691663e-05,7.30984140858165e-05,0.000456366758063027,0.000696239816188889,0.000981411184996411,0.00235987041024633,0.00634195010121229,0.0166944696587709,0.0509797976598956,0.171067814286566,0.997965985494283,0.999624173788396,0.999269263754669,0.99544467151537,0.993060831400334,0.990229853523683,0.976631049638664,0.938246688075006,0.844352405312028,0.583694321396846
"136","FSM","Micronesia (Fed. States of)","2020.5","Male",0.0257026365294633,0.00217551494991075,0.00057615117160863,0.00134645747671303,0.00160247513867007,0.00273396436064776,0.00673647527680622,0.0202387071892074,0.07023276445955,0.167605252265311,0.359925870194243,0.974868858638232,0.991343565403015,0.994255650973726,0.98661724141694,0.984097748806613,0.972986023186301,0.934510809676254,0.812981109275265,0.47229983445003,0.147876542277391
"137","PAK","Pakistan","2020.5","Male",0.0664424277894833,0.00330453363472221,0.000850310990740996,0.00106946237859287,0.00174975127260829,0.00310606970172174,0.00664468205772664,0.0157614445142839,0.0387720050908764,0.0949040288313426,0.228169427526371,0.936817172071409,0.986891786383657,0.991535821446306,0.989358066638302,0.982642980873701,0.969364320149494,0.935429372075266,0.852585269561321,0.670537601528207,0.358341536796917
"138","PAN","Panama","2020.5","Male",0.0154021881090871,0.00113558184090492,0.000409922073811483,0.00197034336937397,0.00268765366489419,0.00259256572001131,0.00451284239614353,0.00980248651664497,0.0217480397031396,0.0479003440280169,0.124792438824894,0.984812097906702,0.995469971459528,0.995908683954661,0.980453278434451,0.973491375019207,0.974392828984503,0.955756735640534,0.906045609977535,0.80196096055899,0.609634217481703
"139","PNG","Papua New Guinea","2020.5","Male",0.0448089769550572,0.00285676425056657,0.00102439521085885,0.0021568501143981,0.00279141938553657,0.00453275583346994,0.00976825738226738,0.0232374422716345,0.0571252677478335,0.130029234912602,0.27475277383522,0.956807366603257,0.988653258799634,0.989811314042638,0.978636759721272,0.972454908931677,0.955579494234051,0.906330734893546,0.789304891636228,0.550531148005131,0.238736503352165
"140","PRY","Paraguay","2020.5","Male",0.0196841089577597,0.000729196636985575,0.000523174602440125,0.00165153103652389,0.00239955939053082,0.00298459005964509,0.0059202383066603,0.0125990891824278,0.0288494257466234,0.0680870677342032,0.180240432365285,0.980659278240919,0.997088299179922,0.994782451190694,0.983599650612554,0.976292711534354,0.970564624182443,0.94232714472798,0.880489858340827,0.744975693585426,0.480499319253601
"141","PER","Peru","2020.5","Male",0.013015538911446,0.000881210117054068,0.000450298212285047,0.00136898981647261,0.00209564162439543,0.00278280192780471,0.00499708074366248,0.01031859854321,0.0251090540388958,0.0651747085094199,0.173126336196625,0.987138462888249,0.996482622813853,0.995508230985054,0.986390020475115,0.979259144982583,0.972523951100514,0.95111762823066,0.901333957721584,0.773439164277829,0.501856377705071
"142","PHL","Philippines","2020.5","Male",0.0215409975860196,0.00209139152423102,0.0006433763298832,0.00179920957622404,0.00247390266000609,0.00418832730171493,0.00929231401143884,0.0208432064569654,0.0426898318611207,0.096969770038506,0.216106800279111,0.978867757581155,0.991676375719319,0.99358755183356,0.982148024044136,0.975549013173674,0.958886253255964,0.910703408864743,0.809732292627611,0.64456144239981,0.352403480093917
"143","POL","Poland","2020.5","Male",0.00332649485569382,0.000148398607234203,0.000104520201079143,0.000643741595696724,0.0010465503636483,0.00225736496432806,0.00617620331054762,0.0149429094573685,0.0302729171650283,0.0657357689447914,0.161594529029648,0.996684070438883,0.999406608287724,0.998955292821837,0.993579385777225,0.989584568809533,0.977639953613591,0.939811728096264,0.859917064945019,0.734852495746763,0.501207575057511
"144","PRT","Portugal","2020.5","Male",0.00291444351916354,0.000107197219033746,7.32665198828945e-05,0.00030243124442432,0.000564202995856386,0.00133214287681798,0.00418693547290252,0.00855458149160028,0.0178429003933657,0.0534941677888277,0.176631235632748,0.997093646276454,0.999571324328342,0.999267581542505,0.996979423510187,0.994371875990653,0.986750454710031,0.958847742623233,0.917610700945143,0.834483487498655,0.567036935168094
"145","GNB","Guinea-Bissau","2020.5","Male",0.0618042577771114,0.00666999616759341,0.00228772119355539,0.00366791620109797,0.00593231214477592,0.00941071856359101,0.0152194949448426,0.0275907362190418,0.0605674411196299,0.143163483730582,0.33546909981343,0.94106996908722,0.973762117035795,0.977405174079642,0.963901577953293,0.942284575745773,0.909890751487563,0.857855401622875,0.755311902278913,0.530629864043374,0.197507146743075
"146","TLS","Timor-Leste","2020.5","Male",0.0416126782976061,0.0024136326951424,0.000693669435828396,0.00132296507276349,0.00149628152614914,0.00251422324596979,0.00626931271225022,0.017204912223585,0.0450764199555527,0.112024545486206,0.252511980794336,0.959799073882237,0.990402717684759,0.993088507028542,0.986850591077746,0.985144548075103,0.975133645993916,0.938925347158619,0.839837304711388,0.626330353876839,0.293423367307287
"147","PRI","Puerto Rico","2020.5","Male",0.00610041466174079,0.000121453705234368,9.37014302762901e-05,0.0011887269772518,0.00198339500057507,0.00269665072036609,0.00516273058404654,0.0104638999360271,0.0206181130788157,0.0514159576996775,0.148760485120129,0.993934105800837,0.999514327883782,0.999063376556729,0.988164689079571,0.980354566613046,0.973368198781495,0.949533708188055,0.900089768178707,0.811426417096763,0.584400289384351
"148","QAT","Qatar","2020.5","Male",0.00599125631165755,0.000304119503008888,0.000201235950496321,0.000491724409078953,0.000428662117515617,0.000594063244385916,0.00129237998667172,0.00347567836196152,0.0336787393726822,0.0662177776789334,0.124425190790516,0.994042624772342,0.998784383487433,0.997989568292098,0.995094803645992,0.995722316856354,0.994075447605159,0.987147757537788,0.965727675003938,0.705277395906797,0.502524413970131
"149","REU","Réunion","2020.5","Male",0.0027789779846945,9.53726226156492e-05,8.9001531065386e-05,0.000672222330811584,0.000832650555232279,0.00202191776607588,0.00518995672318408,0.00914845929496665,0.0221582048010185,0.049802091308326,0.155620801559103,0.997228588679646,0.999618626329035,0.999110457190536,0.993302407466316,0.991714787151466,0.980010998800961,0.949637801725475,0.913216866922718,0.804042555871433,0.613035953001444
"150","ROU","Romania","2020.5","Male",0.00703928663753505,0.000314762134786593,0.000194114909845496,0.000567313688503224,0.000925286094393104,0.0023133378900005,0.00681897715138152,0.0190697580726382,0.0351796205235181,0.080981654738997,0.191255652945671,0.993006732128003,0.998741892896928,0.998060546961464,0.994341007006086,0.99078790629447,0.977079207327437,0.93366644406584,0.824466924678598,0.698184668750887,0.42192027377989
"151","RUS","Russian Federation","2020.5","Male",0.00584369206518979,0.000351349893514276,0.000249657107879947,0.00121260083660888,0.00344520235069538,0.0071334787163274,0.0116176007579766,0.0241346545604094,0.0457962806140607,0.0950026845911485,0.200451410099521,0.99418824884486,0.99859576047182,0.997506308559283,0.987930941271466,0.966039082550554,0.930991459829818,0.889636002049046,0.782486451077092,0.625496057722331,0.364564610588037
"152","RWA","Rwanda","2020.5","Male",0.0301553490397855,0.00228442727894255,0.000890026441656377,0.00182881109060503,0.00271241984467542,0.00427403444285277,0.00809778055007593,0.0171558935982274,0.0417953372040377,0.10522647228247,0.261146647890738,0.970621385808773,0.990912952206684,0.991141712857832,0.981856941372184,0.973218372764311,0.958085386606674,0.921813866900698,0.840538920517953,0.649268422335744,0.315337643352635
"153","LCA","Saint Lucia","2020.5","Male",0.0134279430203687,0.000956319082310691,0.000372067931517868,0.00121133002907621,0.00157336368917074,0.00276700663178756,0.0067234640963287,0.0137554043455389,0.0195358899521998,0.0518331213241391,0.147758869279266,0.986736518758238,0.996183410983457,0.996286306852195,0.987950936950666,0.984383496748043,0.972662378649349,0.934644963923036,0.871182509971382,0.82080476313461,0.581162763142084
"154","VCT","Saint Vincent and the Grenadines","2020.5","Male",0.0155818757932143,0.000358323442259778,0.000414334112340851,0.00145125056485197,0.0020340345012091,0.00355728167871174,0.00815007013537941,0.0181503395595837,0.0355886063716396,0.082301251290143,0.193168198449387,0.984637174440092,0.998567939116199,0.995865298789009,0.985577715188607,0.979854067408592,0.964978894222863,0.921285901874793,0.832486852352587,0.69478372862091,0.416064972430545
"155","STP","Sao Tome and Principe","2020.5","Male",0.0282537451395985,0.00155614414107075,0.000601880577741623,0.0014324934206362,0.00174988951696584,0.00297361919521552,0.00716796710322621,0.0185386745927714,0.0460257136187814,0.110383614459488,0.248095238765178,0.972430849587809,0.993798946051052,0.993999935180354,0.985768371626724,0.982647671026785,0.970656821762193,0.930501313163367,0.828814246023343,0.622015591981909,0.304382471696594
"156","SAU","Saudi Arabia","2020.5","Male",0.00615249215829607,0.000258957394945811,0.000559793950933867,0.00129776323187452,0.000629208769087422,0.00132421364480144,0.00304061380728182,0.0119697491922584,0.0402499370931221,0.0914344292641644,0.19625832120495,0.993882797678881,0.998964805212437,0.9944172746223,0.987104779220348,0.993729760565347,0.98682908066085,0.969966904089595,0.885208671620128,0.655892018307918,0.371351860502
"157","SEN","Senegal","2020.5","Male",0.0338341895886768,0.00303376858967637,0.00106752061233475,0.00182016779090753,0.00254040679173625,0.00401383562942994,0.00807927196856813,0.0182865511881661,0.045287876236279,0.122810365891083,0.293559279843951,0.967129463371528,0.987954386270163,0.989385042452591,0.981940919216267,0.974895108530897,0.960575395826097,0.921985020012428,0.830873611501698,0.62419798068876,0.25259368205263
"158","SRB","Serbia","2020.5","Male",0.00517674930130219,0.000161437230566415,0.0001164703975394,0.000494947825184509,0.000849931191231117,0.00178912771225269,0.00557233460018863,0.015954230638025,0.0351683184161574,0.0924850251560122,0.228548231596015,0.994848368628699,0.999354501833807,0.998835966887969,0.99506109007652,0.991532298298194,0.982241368695409,0.94550829495546,0.850884079501796,0.697586784976041,0.367617661847271
"159","SYC","Seychelles","2020.5","Male",0.0114347365803329,0.000752091388889036,0.000370757722491769,0.00139358986039937,0.00197004962438057,0.00346573901336089,0.00794881567133492,0.0183573868444083,0.0405809155247155,0.0935247012714759,0.214043175257832,0.988684958440729,0.996997013705751,0.996299321154178,0.986146862985469,0.980481799033337,0.965865685647507,0.923165200126156,0.830409745925279,0.658639609466885,0.366149519297903
"160","SLE","Sierra Leone","2020.5","Male",0.086472633274968,0.00773495645406196,0.00247673778468156,0.00443890603512963,0.00627356555905555,0.00924873917111249,0.016020261230647,0.0308198982033914,0.0644952120596044,0.136973987051095,0.274984040075271,0.91860655727379,0.969669735150846,0.975564275804505,0.956466244936783,0.939123044740783,0.911388806631457,0.850985756058695,0.730926475374823,0.511674294202131,0.226152248685014
"161","SGP","Singapore","2020.5","Male",0.00155706096374285,9.61166356960503e-05,7.64079536197974e-05,0.000260519721029784,0.000357329798508411,0.000775513265204546,0.00218946494611782,0.00625452907905919,0.0171738677024595,0.0480736642741649,0.14616036056898,0.998445283547709,0.999615619069137,0.999236171815676,0.997397733390852,0.996432540137071,0.992269615871237,0.978301250472792,0.939086660549314,0.839877950480775,0.60602034118214
"162","SVK","Slovakia","2020.5","Male",0.00512421800160153,0.000257719435499937,0.00013079409003256,0.000579572377581192,0.000876811583913021,0.00195770825041907,0.00582121350695085,0.0153917000577221,0.0329107367968271,0.0772397882295512,0.195657254645455,0.994900500404043,0.998969754620656,0.998692855449235,0.994218599398425,0.991266859481078,0.980580711739581,0.943155531555159,0.855741428314673,0.71436552306183,0.43902288569401
"163","VNM","Viet Nam","2020.5","Male",0.0183887012814608,0.00130959589570316,0.000480367217357892,0.00127691853632896,0.00215841482004178,0.00335396109636851,0.0072322707967881,0.0154210295352024,0.0337981416605892,0.0694101100458887,0.151383460033837,0.981911948005939,0.994778030984298,0.995208231718348,0.987299399132245,0.978634577671576,0.96695539084615,0.929851262344827,0.856020890425555,0.707977852889134,0.484450423740676
"164","SVN","Slovenia","2020.5","Male",0.00166160134205014,9.78062687804089e-05,7.6365573339919e-05,0.000396634449977055,0.000677638617764562,0.000998864417537327,0.0031879678408923,0.00946558264998599,0.0218423542574334,0.0579562907154412,0.180123640892624,0.99834112231061,0.999608859318308,0.999236579788234,0.996040027421425,0.993245570128233,0.990054822388349,0.96851602803813,0.909028391762046,0.80099665995607,0.540643512274625
"165","SOM","Somalia","2020.5","Male",0.0762954576620618,0.0126444667250854,0.00344527829586967,0.00393365271410412,0.00571042710627135,0.00819949530839996,0.0118525526959199,0.0215253967990029,0.0485483902573455,0.113791699861223,0.244698113777878,0.927829870983372,0.951010757959931,0.966180638852856,0.961353317070335,0.944426051742702,0.921102487267032,0.887768059348992,0.803986133025325,0.604310338607662,0.289109602529329
"166","ZAF","South Africa","2020.5","Male",0.0284155935927171,0.00216409326803478,0.000994664869583149,0.00203156256093713,0.00496188923535618,0.0104873994694531,0.0166591700486759,0.027852016039263,0.0566081653782033,0.129189456759041,0.306041720145645,0.972278706299814,0.991388833652789,0.990104547559523,0.979856540221605,0.951428073255485,0.900023396362727,0.845622276931904,0.753770816723877,0.555162331385381,0.235763959688605
"167","ZWE","Zimbabwe","2020.5","Male",0.0417603720203982,0.00330934622220203,0.0011023124558557,0.00226482678872434,0.0050660824238321,0.0101241356855546,0.0163098228687211,0.0278259378427898,0.0567077547241903,0.127613098942661,0.296749759299744,0.959660418638288,0.986869862316856,0.989039527791375,0.977567762855991,0.950446571181933,0.903337030382324,0.84854964151258,0.753896214449198,0.554733137268977,0.241695981788151
"168","ESP","Spain","2020.5","Male",0.00232997169032007,0.00012183824683372,8.05521652920361e-05,0.000252557593288599,0.000395654417867919,0.000903757247546927,0.00297961437091348,0.00734746452051833,0.0165108853620516,0.0468683964567245,0.159079273948702,0.997675122289372,0.999512781556281,0.999194792098124,0.997477105732801,0.996050567040124,0.990995099674711,0.970568719434485,0.928820453703391,0.846053619876935,0.611701824295612
"169","SSD","South Sudan","2020.5","Male",0.0720139089784296,0.00877412144291893,0.00300587697044213,0.00389570040697953,0.00630219983939321,0.00964757013353422,0.0132965520735166,0.0224068766311017,0.0462141498612035,0.110197366173842,0.24202122009069,0.931730106598687,0.965672839595183,0.970444241761768,0.961705888983125,0.93878746558038,0.907833015731559,0.874974428288645,0.796815848514492,0.619698776646653,0.299836551910333
"170","SDN","Sudan","2020.5","Male",0.0464735219315775,0.00574919143110711,0.00189543131874648,0.00250095719550876,0.00368303566787217,0.00572914594929832,0.00882008219426426,0.0169882443183309,0.0401788374401309,0.0970976859714795,0.216071885843514,0.955250521176096,0.977326966105647,0.981235463771057,0.975268715657173,0.963805674551127,0.944213263430227,0.915276656379924,0.842120555109864,0.660572443363382,0.350499085089292
"171","ESH","Western Sahara","2020.5","Male",0.0310254839996414,0.00149106115376637,0.000611618723991298,0.00123078526726605,0.00153177435006852,0.00261053438313511,0.00660225843278431,0.0171851613412533,0.0430372781455711,0.106951805120826,0.251760170665958,0.96979057154594,0.994057503572789,0.993903648459014,0.987759453175854,0.984794269460071,0.974188971385439,0.935784118415984,0.840171959003867,0.64045378155986,0.309927696924936
"172","SUR","Suriname","2020.5","Male",0.0187782437836346,0.000549357417237217,0.000472591667174066,0.00107793016797514,0.00294467577670848,0.00500156522180321,0.00805697858792588,0.0186748880293712,0.0433055202380866,0.0948484428518512,0.200321277730995,0.98153560682519,0.997805474852182,0.995286559821981,0.989265384011097,0.970931821885351,0.95114109398065,0.922240033966421,0.827515554144692,0.639840801432478,0.363506578446673
"173","SWZ","Eswatini","2020.5","Male",0.0422990840749281,0.00363280900606856,0.00122859910492578,0.00246484990948197,0.00692003251041774,0.0156524327400006,0.0229988798210492,0.0345672785468458,0.0636871581003198,0.135023250682064,0.305272455505788,0.959154944127726,0.985598167616599,0.98779088309109,0.975603158186412,0.932778422078562,0.854278018886001,0.793359571328088,0.704033954691572,0.51564649976275,0.221640692358032
"174","SWE","Sweden","2020.5","Male",0.00204740082107075,0.000107642129755184,6.66357092830273e-05,0.000422985137254451,0.000634713997558211,0.000799304758453366,0.00213238309162134,0.00592549390913736,0.0155659029978019,0.0482711490392362,0.171095469958357,0.997956574597699,0.999569536176586,0.999333842726114,0.995777107380449,0.993672967298269,0.992035141717322,0.97886292568433,0.942188158091304,0.854149270712248,0.601305966787998
"175","CHE","Switzerland","2020.5","Male",0.00334372739536668,0.000101628253315643,6.55242853715947e-05,0.00031640046968366,0.000422172064042112,0.000785325786570622,0.00209830024244601,0.00570834232539346,0.0140882218793443,0.0426480309733061,0.162945049333114,0.996666768946013,0.999593582911394,0.999344949603719,0.996840487641001,0.995786790972305,0.992172732254052,0.979197662221592,0.94427583405324,0.86730698552919,0.639324665534243
"176","SYR","Syrian Arab Republic","2020.5","Male",0.01734435776301,0.000592568614975342,0.000348913843754601,0.00277210963775661,0.00465075896116227,0.00315025052520381,0.00647851511945159,0.0133329138635875,0.0366858808210526,0.0896455046845706,0.227141436768608,0.982925030337848,0.997633111674378,0.996517063189174,0.972568980670691,0.954629570761162,0.968992363656748,0.936940147529477,0.873938230946671,0.684703057435233,0.377806710446118
"177","TJK","Tajikistan","2020.5","Male",0.0309237242944949,0.00075067019247843,0.0002208579594155,0.000457045228890268,0.00143828179751577,0.00304815904535515,0.00611303567308169,0.0176395275772571,0.0473695671836276,0.120979886802139,0.259225954417727,0.96988837593249,0.997002844051906,0.99779386721431,0.995438270310405,0.985702796164722,0.969945652484058,0.94042710627476,0.835940289008084,0.609899584334274,0.265445382829289
"178","THA","Thailand","2020.5","Male",0.0080162360389771,0.000322796353512382,0.000381029247315372,0.00153566059670992,0.0020040740064963,0.0042465259005146,0.00715092055246482,0.0125633335109514,0.0252106835982199,0.0617645861489498,0.156584835752446,0.992043288851829,0.99870980144931,0.996196018168991,0.984758032572879,0.980136943888799,0.958331453192208,0.930783709177678,0.881178479945152,0.773553920291964,0.523051681839082
"179","TGO","Togo","2020.5","Male",0.0543598418723405,0.00673880016544082,0.00206740694314322,0.00305029802347847,0.00397086265028357,0.00566436947947212,0.0102487584663829,0.0219623568431985,0.0531310726340231,0.138226089720979,0.31726079793988,0.94792988601452,0.973492395954807,0.979561325421074,0.969898393171858,0.961038112163741,0.944797391950374,0.902032213009035,0.800047387912898,0.573397517805322,0.209323213908787
"180","TON","Tonga","2020.5","Male",0.0102977973227567,0.00080356343271658,0.000370081046579412,0.00146713526043013,0.00214471298826716,0.00378327414874801,0.00850219884731195,0.0195923475848532,0.0455420186052228,0.102990462683943,0.230241183303699,0.989800104664245,0.99679186012557,0.996306038375246,0.985419463745362,0.978768260708487,0.96279055929448,0.918024434960807,0.819794740139429,0.624594222797579,0.328650885430962
"181","TTO","Trinidad and Tobago","2020.5","Male",0.0237531483089214,0.00100552726408251,0.000521163173783816,0.00138251257081297,0.00173297580112481,0.00297281542047306,0.00714777085715687,0.0165994921603269,0.031252888798705,0.0757097628670555,0.183214972906197,0.976739696655264,0.995987649198715,0.994802279383862,0.986259749313003,0.982812879509667,0.970657334568185,0.930644218934248,0.845852168357827,0.72694842949118,0.447386100355157
"182","ARE","United Arab Emirates","2020.5","Male",0.00576391273146764,0.000233414296556838,0.000143083967521234,0.000907578099443673,0.000507784870395568,0.000770580227915946,0.00220462311564605,0.0101363022176397,0.0255153500144168,0.0721827550929304,0.177232475213597,0.994267297758517,0.999066846052031,0.99857017482346,0.990968934918244,0.994935444133316,0.992320100667159,0.978157290117362,0.902180578672431,0.770449899110959,0.464567275716774
"183","TUN","Tunisia","2020.5","Male",0.0125735605496494,0.000193072275710662,0.000198720673734954,0.000513689305851283,0.000707748408557892,0.00128873150969346,0.00400592568477578,0.0115955396361565,0.0307201703466904,0.085943268238604,0.210232783294314,0.987570467780935,0.99922807154025,0.998014567821607,0.994874674218512,0.992946663400069,0.987182204161927,0.960582023485954,0.889550744532313,0.729270518528247,0.395262710627256
"184","TUR","Turkey","2020.5","Male",0.00926644796045826,0.00108905719478499,0.000646427338212756,0.00102618852787168,0.00164623985680634,0.00236199916450023,0.00391889138103993,0.00865770837903064,0.0242071079898446,0.0758328325492654,0.208812734839949,0.990813167286093,0.995654967926817,0.993557504923507,0.989783597199345,0.983665105327844,0.976637525920962,0.961495232860062,0.916534791827839,0.780420966487482,0.441169020874232
"185","TKM","Turkmenistan","2020.5","Male",0.0505596727149582,0.00227190686067731,0.000451178075000418,0.00115510998079281,0.00231504132912925,0.00477972985564318,0.010077288881481,0.0238036756162909,0.05145987193634,0.0979451508224034,0.223453901670545,0.95144878012123,0.990963592596353,0.995498343766678,0.988505369479145,0.977086435466843,0.953213580233537,0.903444034949227,0.784730182537671,0.582625530579201,0.341520526510549
"186","UGA","Uganda","2020.5","Male",0.0484981061822521,0.004314823154171,0.00143034711045605,0.00261417587377118,0.00421163970163928,0.00685457084717811,0.0119241223671309,0.0230711976473567,0.0526194293180837,0.126955958699492,0.302730500539055,0.953369693866867,0.982924000499602,0.985805650831206,0.974153337346746,0.958695866776518,0.933575300665905,0.886886029526766,0.791170026404625,0.578355455938228,0.242187208524156
"187","UKR","Ukraine","2020.5","Male",0.00762437633260819,0.000356991781144134,0.000264057737774845,0.000964465354457679,0.00287575902044402,0.00587523428460589,0.011490541726839,0.0248942461428584,0.0495940726379825,0.11018750361344,0.23112283952733,0.992429838531026,0.99857324242548,0.997362695258208,0.990391342166197,0.971581472246845,0.942792284249926,0.890712587377898,0.776395832203873,0.598306337368607,0.304972894079504
"188","MKD","North Macedonia","2020.5","Male",0.0102001815060225,0.000332660787222595,0.000176497577801905,0.00039770374520606,0.00066513346926171,0.00159560259941042,0.00449330207623367,0.0139631584781749,0.0330597808499871,0.0946038856066499,0.239394031645031,0.989895784464407,0.998670403123571,0.998236568815165,0.996030404802522,0.993369142606856,0.984142568851635,0.955857474474478,0.868300061000202,0.71247514461943,0.356553443749605
"189","EGY","Egypt","2020.5","Male",0.0154716182096115,0.00106116225515328,0.000427019558102981,0.000807074732326744,0.0013015695455807,0.00222483839507388,0.00814605575036176,0.0185812860732666,0.0450573022529281,0.108129693729186,0.239639600231915,0.98474381930104,0.995766124646785,0.995739195060442,0.991957468563945,0.987062304945747,0.977960857130781,0.921156424703543,0.82828366143403,0.627099928565241,0.309785429694652
"190","GBR","United Kingdom","2020.5","Male",0.00381586679611641,0.000206629199191311,9.12529782090322e-05,0.000347887214651649,0.000718288371694526,0.00142771612060484,0.0030198121764868,0.00721863196312592,0.0180643708879747,0.051622194937409,0.166519424538891,0.996197781930785,0.99917389620545,0.999087863502246,0.996526065732359,0.992840439391041,0.985811261711573,0.970197842892477,0.92997956802438,0.832438110198791,0.580887404003489
"191","CHI","Channel Islands","2020.5","Male",0.00595648698364542,0.000187113830106826,0.000107980325009054,0.000242345171565458,0.000283390205451487,0.000528550435160113,0.00170192652123902,0.00543278909188455,0.0168237011528433,0.0511457459102627,0.161113218699611,0.99407662706358,0.999251881406125,0.998920802832015,0.997579167663434,0.997169976692451,0.994726191817771,0.983097292053174,0.946875581204514,0.842842456040747,0.583778367422234
"192","TZA","United Republic of Tanzania","2020.5","Male",0.0426563971102008,0.0037483335315124,0.00134425593873033,0.00239230861389742,0.00341037961201154,0.00514425468070755,0.00935281519191888,0.0193244359302711,0.0470095425510999,0.119157492460565,0.293060406187357,0.958821354257946,0.985144327833713,0.98665529190347,0.976325839886078,0.966441665172606,0.949756408023986,0.910212628558886,0.822060285319222,0.613750560520771,0.265381838357517
"193","USA","United States of America","2020.5","Male",0.00617715398177527,0.000349349895622331,0.000159572791714972,0.000993718497609028,0.0019000983834159,0.00251776320552865,0.00487335764081274,0.0110506042132358,0.0223254398241551,0.0530143999693218,0.154083639308136,0.9938583616539,0.998603772706186,0.998405435490286,0.990100340492501,0.981170612077506,0.975117216904462,0.952271923391998,0.89470320366572,0.797301150877159,0.574610703585415
"194","VIR","United States Virgin Islands","2020.5","Male",0.00841787869376682,0.000258736554087537,0.000153652154989102,0.000353156743466603,0.000413082131992324,0.000773530134758911,0.00250401311528751,0.00796608624488526,0.0235402542220773,0.0675144338274686,0.191117885778236,0.991647676493604,0.998965688578579,0.998464705736344,0.996474003661666,0.995877354330367,0.992289801212082,0.975211528553014,0.922915290676805,0.786185639697257,0.486452020320129
"195","BFA","Burkina Faso","2020.5","Male",0.0567626604346784,0.00735958574509801,0.00176665585108211,0.00262622776919541,0.00347257180911015,0.00511135400089092,0.00960692534370578,0.0210821169130154,0.0514066118117217,0.134756208260792,0.311835193368994,0.94571091447225,0.97109666103637,0.982505602270141,0.97403563640098,0.965843525133587,0.950053765857961,0.907883783650564,0.807309864448116,0.584291354758769,0.218447817384982
