LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2021,CCDR_2021,CCMR_2021,ISCDR_2021,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
PE18,Moquegua,Peru,197.5214462,12.55382121,NA,90,3.654736752,3.682271761,6.097904519,365,2.465555054,2.484130696,4.113762584,15.46012379,67.76757954,72.3706274,70.01296874,-2.868702292,-2.53372933,-2.705300847
BR11,Rondonia,Brazil,1797.625809,7.560507202,NA,90,5.116748965,5.266154923,8.72084191,365,2.272441783,2.338795701,3.873085367,NA,NA,NA,NA,NA,NA,NA
PE23,Tacna,Peru,371.146283,23.08713751,NA,90,4.348989024,5.547211723,9.18627674,365,1.799829422,2.295713972,3.801741293,12.23860854,67.05459669,71.59360736,69.26874824,-2.517428165,-2.19060186,-2.358000699
MX01,Aguascalientes,Mexico,1360.852057,242.3128719,4.368791118,90,2.32154389,3.329341907,5.513446691,365,1.578422863,2.26362698,3.748604689,6.818185154,69.42329899,75.86653687,72.56634186,-3.541395015,-3.018490128,-3.28631946
PE15,Lima,Peru,10693.43489,307.0345139,NA,90,2.242544163,2.360009229,3.908215329,365,2.122049671,2.233203204,3.698222399,14.1956798,69.1192541,73.41690397,71.21566867,-2.710597194,-2.409223269,-2.563585524
BR14,Roraima,Brazil,612.7145454,2.739680481,NA,90,3.567639223,3.671812118,6.080583172,365,2.15434742,2.217253054,3.671808681,NA,NA,NA,NA,NA,NA,NA
MX13,Hidalgo,Mexico,3072.136395,147.5537721,4.874263513,90,3.20126484,3.706704756,6.138365973,365,1.901933785,2.202225483,3.646922767,8.486024026,68.98800712,75.07028239,71.95497067,-3.341435883,-2.751807609,-3.053812335
MX19,Nuevo Leon,Mexico,5360.736534,83.51926647,4.967488693,90,2.894482028,3.769445087,6.242265025,365,1.678314154,2.185645991,3.619466848,7.383776049,69.51300893,76.13991251,72.74564482,-3.411093072,-2.95699249,-3.189580593
BR51,Mato Grosso,Brazil,3524.464271,3.902166609,NA,90,3.435951668,3.536279367,5.856138636,365,2.111242852,2.17288986,3.598342478,NA,NA,NA,NA,NA,NA,NA
BR33,Rio de Janeiro,Brazil,17463.1277,399.1533089,NA,90,2.531829774,2.605757663,4.315178906,365,2.086224222,2.1471407,3.555701432,NA,NA,NA,NA,NA,NA,NA
MX27,Tabasco,Mexico,2555.913904,103.3279274,4.983465134,90,1.117060753,1.568710298,2.597810872,365,1.527437992,2.145011093,3.552174767,7.113306597,68.78983842,75.43916845,72.03341405,-3.246465578,-2.803738545,-3.030501172
MX25,Sinaloa,Mexico,3215.595895,55.99895444,5.588271531,90,1.862813535,2.215917916,3.66959767,365,1.774787687,2.111206387,3.496193601,8.186892087,68.93821648,75.54241214,72.15977534,-3.195836516,-2.748683864,-2.977713271
MX29,Tlaxcala,Mexico,1345.007655,336.5002364,4.731028022,90,2.65041862,3.258467782,5.396077938,365,1.705566501,2.096851211,3.472421185,7.810307381,69.1656821,75.35633164,72.18551115,-3.277623899,-2.728010357,-3.009519732
PE25,Ucayali,Peru,552.9170258,5.410185138,NA,90,2.068423675,3.534414457,5.853050314,365,1.222606591,2.089126353,3.45962869,10.2285973,64.98925858,69.59933799,67.2380778,-2.075575101,-1.72957379,-1.906793974
PE16,Loreto,Peru,981.1696183,2.660631859,NA,90,1.277217153,1.976475822,3.273077498,365,1.341256369,2.07557562,3.437188446,11.3966901,65.93235139,70.3465999,68.08564335,-2.035285577,-1.692146553,-1.867900687
BR53,Distrito Federal,Brazil,3049.880335,529.4211456,NA,90,2.198064382,2.262246525,3.746318631,365,1.938436709,1.995037882,3.303816585,NA,NA,NA,NA,NA,NA,NA
MX08,Chihuahua,Mexico,3832.828236,15.52724882,7.576475907,90,1.234814879,1.682923231,2.786949427,365,1.455844002,1.984162756,3.285807191,7.090209079,69.28396677,75.92198953,72.52202665,-3.107654229,-2.691851468,-2.904823614
MX11,Guanajuato,Mexico,6295.742217,205.6362575,4.945344574,90,2.963201941,3.675009579,6.085878221,365,1.579003659,1.958305134,3.242986531,7.671891016,69.11951236,75.66997538,72.31486017,-3.046190639,-2.611917624,-2.834350144
MEX,Mexico (Country),Cntry/Terr,128932.753,66.325,5.974,90,2.416547416,2.97299616,4.923332088,365,1.571400558,1.933240703,3.201479407,7.774116239,69.32551949,75.47628701,72.32589389,-3.031365874,-2.522693507,-2.783233012
BR32,Espirito Santo,Brazil,4064.780182,88.22200692,NA,90,2.351651016,2.420317795,4.008087338,365,1.829619233,1.883043002,3.118351164,NA,NA,NA,NA,NA,NA,NA
MX21,Puebla,Mexico,6612.709445,192.7810566,5.368843957,90,2.761063565,3.332841556,5.519242169,365,1.544298912,1.86410181,3.086984228,7.939188377,68.86990044,75.38228014,72.04667102,-2.871773564,-2.447601861,-2.664860538
MX24,San Luis Potosi,Mexico,2972.709603,48.63459322,5.140169204,90,2.619383562,2.835150492,4.695057323,365,1.675239316,1.813234091,3.002746421,8.664673116,69.4416387,75.26666,72.2831125,-2.829336304,-2.292463998,-2.567447374
MX06,Colima,Mexico,749.7410318,133.2248054,4.954231387,90,1.849972112,2.172116987,3.597062587,365,1.521858817,1.786867687,2.95908321,7.825568324,70.20630992,75.6443115,72.85899362,-2.937880078,-2.320686504,-2.636810042
PE14,Lambayeque,Peru,1340.72463,92.59454942,NA,90,0.946793145,0.998578366,1.653662719,365,1.6752135,1.766839958,2.92591695,14.10420064,68.58816974,72.94157462,70.71178188,-2.212471449,-1.960810988,-2.089710249
PER,Peru,Cntry/Terr,32971.846,25.759,5.452,90,1.716472829,1.918747702,3.177478753,365,1.565305139,1.749765909,2.897642036,7.493256041,71.34634386,77.07598721,74.14129184,-2.938821901,-2.581543226,-2.764539621
PE13,La Libertad,Peru,1990.97033,78.07757404,NA,90,1.319959399,1.463472677,2.423535586,365,1.570088691,1.740797408,2.882790046,13.9283197,68.34640852,72.78025512,70.50926052,-2.135632803,-1.881118652,-2.011479559
BR43,Rio Grande do Sul,Brazil,11507.83861,40.85035953,NA,90,3.721521316,3.830187474,6.34285545,365,1.688588159,1.737893906,2.877981797,NA,NA,NA,NA,NA,NA,NA
PE02,Ancash,Peru,1216.094852,33.88403182,NA,90,1.944247099,1.882148438,3.11686975,365,1.72601668,1.670888232,2.767019265,17.00016781,67.19921876,71.84366918,69.46480433,-1.930732599,-1.657769068,-1.797579657
ZAF,South Africa,Cntry/Terr,59308.69,48.891,9.52,90,1.662944428,3.117503722,5.162639062,365,0.889970761,1.668418448,2.76292926,10.39561154,59.67577362,66.64390947,63.07486428,-1.169241796,-1.128429558,-1.149333387
BR52,Goias,Brazil,7098.917858,20.86669134,NA,90,2.650223964,2.727608891,4.516966607,365,1.61207669,1.659148348,2.747577818,NA,NA,NA,NA,NA,NA,NA
BR35,Sao Paulo,Brazil,46446.15489,187.1172831,NA,90,2.337922273,2.406188181,3.984688457,365,1.582305364,1.628507718,2.696836414,NA,NA,NA,NA,NA,NA,NA
MX31,Yucatan,Mexico,2269.236978,57.43943112,5.712891898,90,1.876548538,2.071090686,3.42976132,365,1.472301057,1.624934791,2.690919586,8.414138792,69.17954284,75.70852246,72.36441095,-2.504735156,-2.146709541,-2.330088515
MX32,Zacatecas,Mexico,1713.503297,22.75984007,5.616944886,90,2.118304779,2.20218771,3.646860216,365,1.548873589,1.610207566,2.666531051,8.622832108,69.49869931,75.97511396,72.65792597,-2.556300694,-2.186701041,-2.376008181
MX14,Jalisco,Mexico,8442.703892,107.3904182,5.330797877,90,2.541596237,3.022725609,5.0056849,365,1.340921125,1.59476024,2.640950017,7.612368928,69.92764345,76.42222308,73.09573107,-2.544679554,-2.18783192,-2.370607538
MX28,Tamaulipas,Mexico,3689.7431,45.94464224,5.262265822,90,1.498132003,1.89242197,3.133882894,365,1.258082168,1.589193963,2.631732169,7.345798749,69.70716723,76.22368268,72.88595526,-2.519344765,-2.166398319,-2.347175767
BR16,Amapa,Brazil,855.4391669,6.004313832,NA,90,1.73991202,1.790716393,2.965456732,365,1.510335334,1.554436207,2.574172736,NA,NA,NA,NA,NA,NA,NA
BR50,Mato Grosso do Sul,Brazil,2810.886048,7.870421945,NA,90,2.728340966,2.808006862,4.650107011,365,1.501305968,1.545143189,2.55878334,NA,NA,NA,NA,NA,NA,NA
US34,New Jersey,U.S.A.,9008.043313,468.8075501,8.31,90,2.450970058,1.407836114,2.331400494,365,2.688597197,1.544329037,2.55743509,11.52354462,74.39907867,79.71297273,76.99122212,-3.233265803,-2.751409574,-2.998213984
BR28,Sergipe,Brazil,2325.082788,106.0450547,NA,90,1.733797284,1.78442311,2.955034949,365,1.495860714,1.539538937,2.549502604,NA,NA,NA,NA,NA,NA,NA
BRA,Brazil,Cntry/Terr,212559.409,25.431,6.417,90,2.341013754,2.409369932,3.98995749,365,1.493638891,1.537252238,2.545715792,8.265532604,69.90950368,77.24015285,73.4854301,-2.539362592,-2.463981261,-2.502591211
BR23,Ceara,Brazil,9236.905347,62.03660315,NA,90,1.663159236,1.711722475,2.834641463,365,1.491625115,1.535179661,2.542283568,NA,NA,NA,NA,NA,NA,NA
PE22,San Martin,Peru,909.6110642,17.73533424,NA,90,0.749038089,1.080365722,1.789103968,365,1.060892988,1.530165737,2.533980425,11.74556148,65.94451735,70.55970461,68.19582821,-1.558036757,-1.312064971,-1.43805052
BR42,Santa Catarina,Brazil,7247.032777,75.7022981,NA,90,3.07732843,3.167184549,5.244911355,365,1.483641696,1.526963131,2.528676855,NA,NA,NA,NA,NA,NA,NA
MX04,Campeche,Mexico,945.7852605,16.4446194,4.644710076,90,0.621764348,0.801252801,1.326888235,365,1.177857222,1.517876351,2.513628992,7.241286565,69.51022852,75.80142686,72.57910576,-2.401114479,-2.026921144,-2.218581145
MX18,Nayarit,Mexico,1255.449391,45.12762574,5.470151957,90,2.212797724,2.409132794,3.989564786,365,1.381975261,1.504593884,2.491633002,8.179835711,70.413442,75.91708344,73.09814514,-2.485756998,-1.979806561,-2.238951907
PAN,Panama,Cntry/Terr,4314.768,58.041,5.06,90,1.961622142,2.092513255,3.465237457,365,1.410272812,1.504374614,2.491269888,6.713110127,72.28917508,78.86887317,75.4987839,-3.341503008,-2.995500389,-3.172721242
SWZ,Eswatini,Cntry/Terr,1160.164,67.451,9.42,90,1.615001557,4.221240173,6.990445353,365,0.574918718,1.502704427,2.48850403,9.853892728,55.23107287,63.79367238,59.40795068,-0.82943058,-0.971533333,-0.898748996
US28,Mississippi,U.S.A.,3019.797921,24.85299475,10.82,90,2.989493636,1.931508993,3.198611666,365,2.315717867,1.496183109,2.477704617,13.31515829,70.03085267,76.27082192,73.07474011,-2.233741192,-2.040526511,-2.139490128
MX10,Durango,Mexico,1858.666308,15.02473172,5.646890811,90,1.553563189,1.908234198,3.160068211,365,1.213773549,1.490872216,2.468909687,7.416651487,69.71920041,76.21603692,72.88838895,-2.395172594,-2.056625081,-2.230027466
JOR,Jordan,Cntry/Terr,10203.14,114.926,3.858,90,1.157862514,2.594416957,4.296398504,365,0.660776976,1.480599788,2.451898372,4.630867176,71.02086705,74.93942987,72.93236111,-1.949368894,-1.512429709,-1.736227828
MX17,Morelos,Mexico,2047.959414,419.795341,5.493952095,90,2.554575365,2.818524782,4.667524865,365,1.336452266,1.474540108,2.441863439,8.154681559,70.26372348,75.87639715,73.00161308,-2.407837524,-1.930466845,-2.174973778
BR41,Parana,Brazil,11565.20767,58.02943764,NA,90,2.997164799,3.084680188,5.108282734,365,1.428508719,1.470220305,2.434709772,NA,NA,NA,NA,NA,NA,NA
PSE,State of Palestine,Cntry/Terr,5101.416,847.411,3.464,90,0.965113303,2.757460275,4.566401004,365,0.512210727,1.463455875,2.423507761,4.0053645,70.66288135,74.47516372,72.52253129,-1.896791915,-1.460031355,-1.683737983
PE12,Junin,Peru,1393.373182,31.43268443,NA,90,2.226610962,2.625533973,4.34792881,365,1.240873603,1.463190407,2.423068143,14.27321682,66.016267,70.55026732,68.22797447,-1.564092206,-1.324280854,-1.447111059
BR12,Acre,Brazil,892.0587535,5.435274239,NA,90,2.082199673,2.142998637,3.548842105,365,1.404616002,1.445629935,2.393987702,NA,NA,NA,NA,NA,NA,NA
PE04,Arequipa,Peru,1556.126869,24.5657477,NA,90,1.33176088,1.399308573,2.317278741,365,1.374566588,1.444285411,2.391761148,13.79038306,69.20675701,73.49168377,71.29696519,-1.837004318,-1.632271983,-1.737134886
PE20,Piura,Peru,2076.317853,58.22948477,NA,90,0.589879712,0.697699725,1.155402584,365,1.215613494,1.437807036,2.381032848,13.20948527,67.90773768,72.23268535,70.01746825,-1.59885832,-1.410018808,-1.506741485
BR25,Paraiba,Brazil,4064.251178,71.97537961,NA,90,1.994723062,2.052967762,3.39974945,365,1.395336989,1.43607998,2.378172815,NA,NA,NA,NA,NA,NA,NA
US25,Massachusetts,U.S.A.,6985.561015,344.1112208,8.57,90,2.743158346,1.56841378,2.597319834,365,2.441894067,1.396164502,2.312072106,11.33322374,74.49031575,80.17527985,77.26346897,-2.892077552,-2.520683498,-2.710909721
MNE,Montenegro,Cntry/Terr,628.062,46.696,10.703,90,3.771036051,2.614421939,4.329527094,365,2.012540163,1.395274159,2.310597683,12.83801091,72.62048301,77.78881019,75.14161822,-1.96865523,-1.62870208,-1.802824425
MKD,North Macedonia,Cntry/Terr,2083.38,82.608,10.017,90,2.425492336,1.877902299,3.109838073,365,1.795159788,1.389876457,2.301658997,12.11021488,72.04023669,76.56472595,74.24730462,-1.887191265,-1.420529454,-1.659551357
US36,New York,U.S.A.,19779.54009,161.7168556,7.83,90,2.507408598,1.433513408,2.373922529,365,2.430845195,1.389741259,2.301435106,10.96401977,74.99551712,80.39104568,77.62748227,-3.055424585,-2.709172642,-2.886521198
PE19,Pasco,Peru,284.5809415,11.37148409,NA,90,2.094893156,2.884962533,4.777546908,365,0.997958607,1.37432937,2.275912757,12.41639927,65.87326631,70.53422888,68.14690659,-1.461319112,-1.257386432,-1.361839756
US22,Louisiana,U.S.A.,4713.233904,41.77058341,9.78,90,2.27505978,1.485730407,2.460394765,365,2.098983458,1.370743563,2.2699746,12.07990096,71.3685597,77.23076866,74.22817383,-2.329842356,-2.041581902,-2.1892275
BLZ,Belize,Cntry/Terr,397.621,17.432,4.702,90,0.703768999,1.20114238,1.989112163,365,0.797241594,1.360674692,2.253300378,5.733014382,69.48652097,75.94941196,72.63915072,-2.294132408,-1.963430999,-2.132814647
COL,Colombia,Cntry/Terr,50882.884,45.861,5.525,90,1.59742212,1.726558349,2.859209924,365,1.242873733,1.343348132,2.224607301,7.078562292,72.09653937,78.03128151,74.99153554,-2.600395313,-2.127596706,-2.369761846
US04,Arizona,U.S.A.,7262.285795,24.67367208,8.23,90,4.510525081,2.596613551,4.3000361,365,2.329431873,1.341004486,2.220726183,10.94062572,74.11821425,79.89342366,76.93538957,-2.987473746,-2.618773911,-2.807620168
CZE,Czechia,Cntry/Terr,10708.982,138.646,10.497,90,5.545013004,3.03207505,5.021167731,365,2.445703989,1.337338261,2.214654852,13.30626185,74.566254,80.07251069,77.25223287,-2.32936191,-1.981068544,-2.159462707
BOL,Bolivia (Plurinational State of),Cntry/Terr,11673.029,10.775,6.785,90,1.067998527,1.346176047,2.229290376,365,1.047971353,1.320932471,2.187486587,7.984450798,66.62071477,72.66473506,69.56901735,-2.262124901,-2.030351604,-2.149064756
US44,Rhode Island,U.S.A.,1070.329255,395.4661943,9.59,90,3.186610295,1.710953713,2.833368381,365,2.438501973,1.309279648,2.168189314,12.16687312,74.53780623,79.7408162,77.07585987,-2.699357199,-2.331577306,-2.519952373
BR17,Tocantins,Brazil,1590.920967,5.733735278,NA,90,1.970521798,2.028059836,3.3585015,365,1.26153344,1.298369449,2.150121838,NA,NA,NA,NA,NA,NA,NA
BR24,Rio Grande do Norte,Brazil,3547.108252,67.16786564,NA,90,1.693288547,1.742731543,2.885993006,365,1.261309124,1.298138583,2.14973952,NA,NA,NA,NA,NA,NA,NA
BR26,Pernambuco,Brazil,9666.776852,98.57230271,NA,90,1.033735343,1.063919787,1.76186922,365,1.253571918,1.290175456,2.136552447,NA,NA,NA,NA,NA,NA,NA
US13,Georgia (USA),U.S.A.,10628.51002,70.85224615,7.97,90,3.07280972,2.227386518,3.688589869,365,1.775978003,1.287352561,2.131877685,10.20822809,72.88362534,78.29567379,75.52364897,-2.372673754,-2.014367347,-2.197890141
US48,Texas,U.S.A.,28999.32054,42.74928027,7,90,2.838675705,2.19159644,3.629320892,365,1.661694105,1.282909097,2.124519234,8.928118131,74.00638498,79.26095245,76.56958862,-2.572245692,-2.226942464,-2.403805093
PE10,Huanuco,Peru,804.8043386,21.59634266,NA,90,1.657890886,2.077572296,3.440494976,365,1.020123725,1.278359637,2.11698525,13.54204027,66.214078,70.54863504,68.32849607,-1.380502448,-1.174676808,-1.280099697
US01,Alabama,U.S.A.,4944.685616,37.61844948,10.92,90,4.675052867,2.808020529,4.650129643,365,2.124300879,1.275938614,2.112975996,13.47631623,70.89080734,76.73750974,73.74285729,-2.036703157,-1.80154945,-1.921994031
BR22,Piaui,Brazil,3310.800453,13.15080348,NA,90,1.505460039,1.549418556,2.56586342,365,1.228101801,1.263961627,2.093141902,NA,NA,NA,NA,NA,NA,NA
BIH,Bosnia and Herzegovina,Cntry/Terr,3280.815,64.33,10.614,90,3.052036359,1.920943317,3.181114729,365,1.98334865,1.248314203,2.067229502,13.08383037,73.15638161,78.38685846,75.70783373,-1.902029322,-1.594220099,-1.751878482
BR15,Para,Brazil,8701.617498,6.984365885,NA,90,1.485362412,1.528734091,2.531609595,365,1.192307063,1.227121704,2.032134364,NA,NA,NA,NA,NA,NA,NA
MYT,Mayotte,Cntry/Terr,272.813,727.501,2.685,90,1.471704061,3.152397153,5.220423176,365,0.564489229,1.209138634,2.002354095,3.390299301,73.97618472,80.80416608,77.30690734,-2.351538723,-2.267650881,-2.310617825
US46,South Dakota,U.S.A.,893.1318086,4.543567597,9.19,90,2.029748931,1.13029746,1.871791773,365,2.164294208,1.205221103,1.995866598,11.66419598,74.23758625,79.79646355,76.94923371,-2.44650072,-2.218216635,-2.33514263
MX12,Guerrero,Mexico,3882.954143,61.07277211,4.860763558,90,1.421497887,1.626676612,2.693804071,365,1.046625804,1.197695565,1.983404179,8.384924529,68.47581963,74.83645311,71.57856767,-1.776725367,-1.494903893,-1.639251477
ECU,Ecuador,Cntry/Terr,17643.06,71.038,5.099,90,0.631214515,0.787753797,1.304533655,365,0.946831219,1.181642485,1.956820006,6.201452394,72.19889808,78.00327963,75.03030371,-2.298468539,-1.993756636,-2.149828586
US18,Indiana,U.S.A.,6767.587151,72.84526274,9.84,90,2.861474458,1.758696073,2.912430538,365,1.919295564,1.179621772,1.953473671,12.07005713,72.55680647,78.12301169,75.27202853,-2.052458111,-1.81405159,-1.936162247
HUN,Hungary,Cntry/Terr,9660.35,106.709,12.528,90,4.575139042,2.522083645,4.176613312,365,2.113691533,1.165190128,1.929574623,15.01046405,71.71262439,78.75192352,75.14642884,-1.651481593,-1.616085294,-1.634215106
SVK,Slovakia,Cntry/Terr,5459.643,113.534,9.869,90,5.5607828,3.674744753,6.085439665,365,1.76275262,1.164883825,1.929067381,12.03160666,72.40876129,79.4353148,75.83634837,-1.752893048,-1.616543487,-1.686381067
US09,Connecticut,U.S.A.,3613.793665,287.9608645,8.73,90,2.121039747,1.137099766,1.883056508,365,2.162824091,1.159500558,1.920152598,11.42929597,75.25815308,80.76981997,77.94677108,-2.503301081,-2.188685,-2.349829822
BR31,Minas Gerais,Brazil,21411.78807,36.50642275,NA,90,2.275353592,2.341792532,3.87804817,365,1.116908122,1.14952116,1.903626546,NA,NA,NA,NA,NA,NA,NA
LBN,Lebanon,Cntry/Terr,6825.442,667.199,4.308,90,2.802162849,3.529178297,5.844379144,365,0.904263782,1.13887318,1.885993312,5.553598767,75.27341442,79.27071244,77.22331589,-2.001113554,-1.694738046,-1.851662087
US11,District of Columbia,U.S.A.,712.3303507,4477.249219,7.15,90,1.565674938,1.202766145,1.991801145,365,1.476842871,1.134524519,1.878791855,9.172580537,72.65430326,78.94326445,75.72208921,-2.24532677,-2.223432394,-2.234646587
US38,North Dakota,U.S.A.,769.9672239,4.308829918,8.49,90,1.085038971,0.628103318,1.040149752,365,1.94164109,1.123969962,1.861313328,10.81710262,74.94849454,80.09249523,77.45776317,-2.48030488,-2.106205896,-2.297817571
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.9531729,38.70125138,11.7,90,1.448951192,0.556200083,0.921076775,365,2.92172076,1.121543181,1.857294539,15.24218608,75.67220906,83.06671162,79.27928348,-2.381790739,-2.187627513,-2.287076971
US32,Nevada,U.S.A.,3070.509339,10.7965868,8.22,90,2.796152091,1.818446386,3.011378071,365,1.697763929,1.104121872,1.828444555,10.44484211,73.76282478,79.11179315,76.37207764,-2.211403677,-1.917262311,-2.067920084
US17,Illinois,U.S.A.,12887.40289,89.50418228,8.57,90,1.750943251,1.056155039,1.749010666,365,1.819063173,1.097244435,1.817055402,10.87842005,74.42798975,79.74963964,77.02391653,-2.236871156,-1.926964178,-2.085697021
ARG,Argentina,Cntry/Terr,45195.777,16.515,7.612,90,1.120855704,0.997676398,1.652169045,365,1.23268154,1.097212848,1.817003095,8.933075911,71.72764774,78.45183899,75.00774103,-1.676602818,-1.654680667,-1.665909086
US05,Arkansas,U.S.A.,3049.575428,22.61036639,10.85,90,2.579958412,1.529099762,2.532215152,365,1.838944513,1.089912769,1.80491404,12.99864551,71.69909972,77.17707555,74.37128305,-1.849287818,-1.592935995,-1.724238148
BR27,Alagoas,Brazil,3375.666603,121.2380432,NA,90,1.254270785,1.290894729,2.137743576,365,1.046608097,1.077168417,1.783809176,NA,NA,NA,NA,NA,NA,NA
MX30,Veracruz de Ignacio de la Llave,Mexico,8831.400657,122.9408844,5.897926966,90,1.142539288,1.228793078,2.034902188,365,0.999501703,1.074957148,1.780147277,8.25223376,69.81003308,76.18214926,72.91838244,-1.700863919,-1.446057739,-1.576568222
MDA,Republic of Moldova,Cntry/Terr,4033.963,122.799,11.621,90,1.940330693,1.709650857,2.831210829,365,1.217661144,1.072897226,1.776736012,13.14925631,66.72104063,75.14328725,70.82945362,-1.000676329,-1.085524154,-1.042065512
MX16,Michoacan de Ocampo,Mexico,4992.690384,85.1423756,5.553158937,90,1.88453282,1.988267226,3.292604264,365,1.01688661,1.072861294,1.776676507,8.129691901,70.67965872,75.75803306,73.15691449,-1.84179328,-1.419358943,-1.635727749
US47,Tennessee,U.S.A.,6847.751908,64.1424515,10.44,90,2.95353217,1.826717744,3.025075581,365,1.733561636,1.072183277,1.7755537,12.46309668,71.93970845,77.29500704,74.55204922,-1.825465727,-1.555350146,-1.693702029
US35,New Mexico,U.S.A.,2121.624299,6.749585789,8.94,90,2.781280991,1.601059852,2.651382282,365,1.851411676,1.065775415,1.764942172,11.29680087,73.00735157,79.15552192,76.00645905,-2.217059655,-1.990491636,-2.10653867
PE01,Amazonas (PE),Peru,423.381312,10.78702412,NA,90,1.044107387,1.292819818,2.140931555,365,0.857383143,1.061616776,1.758055395,13.97710395,66.07673615,70.05149763,68.01564419,-1.061367954,-0.843523585,-0.955102408
US45,South Carolina,U.S.A.,5145.408473,65.97709479,9.84,90,3.018764761,1.798614687,2.978536441,365,1.769344465,1.054195736,1.745766027,12.09199318,72.46983493,78.24661453,75.2877762,-1.907766669,-1.663802795,-1.788759901
BR29,Bahia,Brazil,15043.79227,26.6374759,NA,90,1.628552873,1.676105626,2.775659357,365,1.008389356,1.037833712,1.718670238,NA,NA,NA,NA,NA,NA,NA
ES08,Castilla-La Mancha,Spain,2021.012251,25.43401481,9.54,90,3.345160875,1.396973171,2.313411275,365,2.463616931,1.028831463,1.70376236,12.92095258,78.91830099,84.21285474,81.50101013,-2.516771378,-2.199634766,-2.362070592
IRN,Iran (Islamic Republic of),Cntry/Terr,83992.953,51.575,4.879,90,0.354697746,0.508079028,0.841387491,365,0.710428648,1.017637976,1.685225756,5.624343537,74.15423691,76.95740906,75.52163796,-1.578610782,-1.083233173,-1.336963168
ARM,Armenia,Cntry/Terr,2963.234,104.083,9.905,90,0.922453119,0.795435807,1.317255194,365,1.17911714,1.01675844,1.68376923,10.67218743,70.16424091,77.40762763,73.69760028,-1.300122561,-1.190068118,-1.246437467
