LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2022,CCDR_2022,CCMR_2022,ISCDR_2022,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
GLP,Guadeloupe,Cntry/Terr,400.127,245.778,8.189,33,0.663425726,0.406255325,0.561603607,365,1.744446138,1.0682289,1.476709759,10.51456353,76.31997559,83.34281116,79.74574904,-2.319428029,-2.243410948,-2.282346526
GUM,Guam,Cntry/Terr,168.783,312.561,5.179,33,1.572756412,1.744219376,2.411192745,365,0.977586605,1.084163756,1.498737956,6.464291752,75.27749846,81.81044674,78.4643025,-1.779196686,-1.823675934,-1.80089388
GTM,Guatemala,Cntry/Terr,17915.567,167.185,4.753,33,0.182125343,0.376277828,0.520162992,365,0.606065105,1.252153367,1.730965242,5.414786857,69.56457146,75.72916612,72.5716908,-2.000748647,-1.612229586,-1.811227154
GIN,Guinea,Cntry/Terr,13132.792,53.446,8.539,33,0.02358196,0.084555294,0.116888458,365,0.025660956,0.092009729,0.127193399,8.17861516,60.97731034,62.3338319,61.63902818,-0.076629016,-0.050674663,-0.063968356
GNB,Guinea-Bissau,Cntry/Terr,1967.998,69.986,9.718,33,0.039341627,0.139017047,0.192175881,365,0.056402496,0.199303109,0.275514775,9.412042175,56.41704905,60.41318299,58.36638268,-0.130789292,-0.100769218,-0.116145353
GUY,Guyana,Cntry/Terr,786.559,3.996,7.422,33,1.673380028,2.536130589,3.505923486,365,1.266275003,1.919132962,2.652991669,8.838571405,64.39751508,71.01162786,67.62391156,-2.584047294,-2.195539889,-2.394531487
HTI,Haiti,Cntry/Terr,11402.533,413.735,8.568,33,0.106701438,0.218568525,0.302147109,365,0.055513981,0.113715515,0.157199277,8.522980976,61.93830812,66.33614234,64.0835931,-0.125813936,-0.100241913,-0.113339779
HND,Honduras,Cntry/Terr,9904.608,88.521,4.437,33,0.088220339,0.175219747,0.242222159,365,0.703006116,1.396282927,1.930208613,5.259426272,70.81301684,75.765703,73.22896131,-2.312373279,-1.943753323,-2.132558666
HUN,Hungary,Cntry/Terr,9660.35,106.709,12.528,33,2.71009379,1.782711938,2.464404507,365,3.020594492,1.986960703,2.746756111,15.86214919,70.7892549,77.87061619,74.24357748,-2.574851081,-2.497392631,-2.537066471
ISL,Iceland,Cntry/Terr,341.25,3.404,6.699,33,0.291708292,0.218974842,0.302708798,365,0.04981685,0.037395704,0.051695475,7.037264555,81.59296071,84.53317209,83.02721016,-0.089371099,-0.068429315,-0.079155595
IND,India,Cntry/Terr,1380004.385,464.149,7.237,33,0.135411845,0.221057366,0.30558766,365,0.249249208,0.406894785,0.56248759,7.685434405,68.13612055,70.80534217,69.43817988,-0.495870453,-0.35409031,-0.426709408
IDN,Indonesia,Cntry/Terr,273523.621,150.987,6.447,33,0.009381495,0.01533968,0.021205432,365,0.420398793,0.687393921,0.950247003,7.090462599,68.903231,73.48068589,71.13613582,-0.798267569,-0.651646922,-0.726745302
IRN,Iran (Islamic Republic of),Cntry/Terr,83992.953,51.575,4.879,33,0.122730354,0.188789703,0.26098114,365,0.890169917,1.369301959,1.892910373,5.795497167,73.73275278,76.62738807,75.14476999,-2.00009491,-1.413254169,-1.713831134
IRQ,Iraq,Cntry/Terr,40222.503,92.61,4.797,33,0.069021367,0.196196833,0.271220688,365,0.282951063,0.80430315,1.111861241,5.056653466,67.76934108,72.12700204,69.89502935,-0.87395683,-0.685677734,-0.782113368
IRL,Ireland,Cntry/Terr,4937.796,71.677,6.049,33,0.501757415,0.414717107,0.573301096,365,0.601280409,0.496975759,0.687014696,6.997481394,79.72013058,83.1486073,81.39255825,-1.102354314,-0.858391561,-0.983348093
IMN,Isle of Man,Cntry/Terr,85.032,149.179,NA,33,0.52030323,NA,1.482406555,365,0.54097281,1.082632681,1.496621412,NA,NA,NA,NA,NA,NA,NA
ISR,Israel,Cntry/Terr,8655.541,399.979,5.334,33,0.872781255,0.839550271,1.160586535,365,0.491823677,0.473097582,0.654005724,5.958896344,80.37125222,83.74833387,82.01860912,-1.136860719,-0.859534245,-1.001579512
ITA,Italy,Cntry/Terr,60461.828,205.555,10.474,33,1.77044838,0.881280485,1.218273998,365,0.984819711,0.490216153,0.677670279,11.89552261,80.35135787,84.71187893,82.47844131,-1.118231263,-0.946372076,-1.034397513
IT13,Abruzzo,Italy,1314.662443,121.4633779,11.2,33,1.480734981,0.696881721,0.96336285,365,1.040571295,0.48972647,0.676993346,12.77304708,78.82981379,84.82897537,81.75623407,-1.102375814,-0.957727243,-1.031815535
IT17,Basilicata,Italy,564.2859478,56.07689301,11.1,33,0.999654362,0.482596208,0.667136537,365,0.643290873,0.310557076,0.429311232,12.27546736,78.0633303,84.95221343,81.42376109,-0.690385775,-0.606833034,-0.64962834
IT21,Bolzano (Provincia autonoma di),Italy,531.1911956,71.77974944,8.3,33,1.186869343,0.664763201,0.918962505,365,0.9393981,0.526155041,0.727351866,9.895777818,79.20342388,85.42751028,82.23956359,-1.268084775,-1.075117326,-1.173954312
IT18,Calabria,Italy,1949.986623,128.1470989,10.1,33,1.622233351,0.846786961,1.170590468,365,0.673850776,0.351742276,0.486245272,11.41536779,78.32858602,84.55095719,81.36388903,-0.787326795,-0.665919127,-0.728103542
IT15,Campania,Italy,5801.772904,424.5346976,9.2,33,1.414562382,0.864917851,1.195654444,365,0.947641366,0.579424382,0.800990911,10.62131572,77.16561555,83.21433053,80.11620822,-1.176128566,-1.003559184,-1.09194838
IT08,Emilia-Romagna,Italy,4468.697467,164.4931943,11.2,33,2.279594503,1.058645085,1.463461181,365,1.290085096,0.599116309,0.828212849,12.84795493,79.44428093,84.84280809,82.07770882,-1.389700634,-1.184559463,-1.28963177
IT06,Friuli-Venezia Giulia,Italy,1218.961536,155.1478388,11.9,33,2.676769276,1.183047771,1.635434305,365,1.770359389,0.78244313,1.081642151,13.95885168,79.07575447,84.37435765,81.66043895,-1.760252556,-1.542771322,-1.654164149
IT12,Lazio,Italy,5885.980142,341.7079017,9.7,33,1.106815995,0.576579004,0.797057486,365,0.845738497,0.440574641,0.609046312,11.14274846,79.18591811,84.74338193,81.89687607,-1.004065172,-0.860059258,-0.933818385
IT07,Liguria,Italy,1557.701965,192.215632,14.3,33,2.243787061,0.890807854,1.231444545,365,1.025228211,0.407026745,0.56267001,15.69248169,79.07018843,84.65814686,81.79602181,-0.901895589,-0.785059534,-0.844902391
IT03,Lombardia,Italy,10073.68575,422.2248067,9.9,33,2.412240377,1.216320992,1.681430898,365,1.02266442,0.51565682,0.712839222,11.4729631,79.35673033,85.0788586,82.14801241,-1.174200782,-1.032383428,-1.105021585
IT11,Marche,Italy,1529.183236,162.6748442,11.2,33,1.359806915,0.610581645,0.844062423,365,0.980915802,0.440451639,0.608876275,12.84288534,80.11424971,85.44889067,82.71651359,-1.042019219,-0.887986109,-0.966881117
IT14,Molise,Italy,306.5562812,68.83074598,12.1,33,0.757683797,0.34092134,0.471286509,365,0.880751812,0.396296039,0.547835982,13.47346621,79.2063405,85.03931796,82.05169536,-0.887528453,-0.794090303,-0.841948867
IT01,Piemonte,Italy,4369.051871,172.3478019,12.3,33,1.498695594,0.672254518,0.929318432,365,0.891040005,0.39968468,0.552520408,13.68744118,78.87620153,84.61947993,81.67780075,-0.877240074,-0.75191199,-0.816104423
IT16,Puglia,Italy,4034.220346,206.5868249,9.6,33,0.726549458,0.380724282,0.526309728,365,1.018040575,0.533470588,0.73746481,11.21285373,79.05368688,84.56964539,81.74439835,-1.217534513,-1.021370342,-1.121844674
IT20,Sardegna,Italy,1643.577444,68.23987434,9.9,33,0.827739849,0.402581033,0.556524299,365,0.535417423,0.260406575,0.359983643,11.13732479,79.49527368,85.5177049,82.43304501,-0.619639999,-0.543555401,-0.582525561
IT19,Sicilia,Italy,5005.164692,193.9039583,10.4,33,2.375576479,1.287707089,1.780114378,365,1.03932644,0.56337821,0.77880883,11.84265857,77.46450644,83.52608422,80.42137365,-1.183007793,-0.996739244,-1.092145086
IT09,Toscana,Italy,3740.108828,295.7172038,11.6,33,2.182483893,0.974378711,1.346972125,365,1.107187034,0.494308104,0.683326955,13.12730426,79.89781487,85.12900516,82.44961501,-1.155002757,-0.981303608,-1.070271465
IT22,Trento (Provincia autonoma di),Italy,541.8657773,87.33443467,9.3,33,1.08184009,0.549895222,0.760170073,365,0.612697856,0.311432001,0.430520719,10.37567866,80.2482951,85.96954081,83.03914667,-0.790984102,-0.66472319,-0.729393413
IT10,Umbria,Italy,884.4952379,104.6532522,11.4,33,1.600639003,0.702650861,0.971338056,365,0.984742441,0.432283684,0.597584969,13.04167836,80.38720842,85.34625259,82.80625435,-1.043505571,-0.88073841,-0.964106956
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.9531729,38.70125138,11.7,33,1.756304476,0.839597365,1.160651637,365,0.833643152,0.398521215,0.550912044,13.18961398,77.23093719,84.5154209,80.78434388,-0.823062608,-0.73891824,-0.782016575
IT05,Veneto,Italy,4914.725138,267.2179912,10,33,1.901675446,0.945215307,1.306656904,365,0.895472255,0.44508861,0.615286381,11.34982324,79.83428782,85.37532014,82.53723042,-1.032717222,-0.894153136,-0.965124985
JAM,Jamaica,Cntry/Terr,2961.161,273.422,7.562,33,0.720898651,0.854136544,1.180750464,365,0.783138776,0.92788001,1.28269275,8.390798316,71.52913175,75.30412689,73.3705928,-1.436070307,-0.963027262,-1.205317602
JPN,Japan,Cntry/Terr,126476.458,346.934,10.427,33,0.043113785,0.018365732,0.025388619,365,0.105782532,0.045061543,0.062292661,11.69984236,81.4817878,87.66596822,84.49846118,-0.112342454,-0.11228072,-0.11231234
JOR,Jordan,Cntry/Terr,10203.14,114.926,3.858,33,0.935526027,2.185252971,3.02087351,365,0.878749091,2.052630291,2.837537143,4.838859455,70.41730751,74.43243394,72.37590577,-2.552928434,-2.019425633,-2.292683165
KAZ,Kazakhstan,Cntry/Terr,18776.707,6.955,7.129,33,0.186732004,0.26633078,0.368173209,365,0.82485177,1.176463653,1.626332481,8.083866377,67.92290409,76.3384593,72.02805297,-1.262280143,-1.320566854,-1.290712685
KEN,Kenya,Cntry/Terr,53771.3,94.478,5.518,33,0.04340211,0.151727772,0.20974707,365,0.071301977,0.249261848,0.344577275,5.538563907,64.18692972,68.98759749,66.52871888,-0.239168562,-0.193900508,-0.217086584
KWT,Kuwait,Cntry/Terr,4270.563,239.65,2.666,33,0.080288896,0.14860664,0.205432445,365,0.360842353,0.667882762,0.923274957,3.433265984,73.97431887,76.14123097,75.03134916,-0.87172709,-0.577164828,-0.728038182
KGZ,Kyrgyzstan,Cntry/Terr,6524.191,34.016,6.065,33,0.142407068,0.293859154,0.406228179,365,0.226234946,0.466839259,0.645354277,6.08334582,67.11909937,75.22456145,71.07298331,-0.408599099,-0.4681679,-0.437657051
LVA,Latvia,Cntry/Terr,1886.202,30.325,14.598,33,1.917513703,1.116911673,1.544008374,365,1.982820504,1.15495152,1.596594307,17.04876912,68.93739513,78.42932673,73.56760567,-1.433068922,-1.658379832,-1.542976683
LBN,Lebanon,Cntry/Terr,6825.442,667.199,4.308,33,0.841037774,1.173192542,1.621810528,365,1.025574607,1.430609324,1.977661108,5.665742943,74.93900251,79.00604094,76.92292369,-2.335525463,-1.959409546,-2.152054284
LBR,Liberia,Cntry/Terr,5057.677,52.509,7.599,33,0.006560684,0.019435884,0.026867987,365,0.040730161,0.12066223,0.166802352,7.431246202,62.75741864,65.63912081,64.16312701,-0.115216739,-0.080305393,-0.098186814
LBY,Libya,Cntry/Terr,6871.287,3.905,5.07,33,0.534415345,1.062601325,1.468930251,365,0.610657072,1.214196074,1.678493431,5.800776465,68.87638261,74.91442661,71.82176993,-1.37700055,-1.180414253,-1.281104796
LIE,Liechtenstein,Cntry/Terr,38.137,238.356,NA,33,1.160091886,NA,1.482406555,365,0.550646354,1.082632681,1.496621412,NA,NA,NA,NA,NA,NA,NA
LTU,Lithuania,Cntry/Terr,2722.291,43.436,13.564,33,2.133062991,1.210868611,1.673893577,365,1.893625626,1.074948017,1.485998204,16.40007784,69.0554713,79.7029916,74.24938364,-1.39709131,-1.714188442,-1.551772838
LUX,Luxembourg,Cntry/Terr,625.976,241.69,7.137,33,0.724444465,0.547810665,0.757288401,365,0.605454522,0.457832809,0.632903844,7.903210916,79.34273855,83.63306302,81.43557976,-0.985981081,-0.822079348,-0.906029016
MDG,Madagascar,Cntry/Terr,27691.019,47.596,6.129,33,0.098659052,0.300129663,0.414896472,365,0.035932228,0.109309051,0.151107822,5.951354113,65.58509152,68.91432484,67.20910777,-0.116882308,-0.0842547,-0.100966402
MWI,Malawi,Cntry/Terr,19129.955,202.906,6.772,33,0.120261969,0.445148878,0.615369694,365,0.101150264,0.374407028,0.517576815,6.497997899,61.05575626,67.38863137,64.14496363,-0.298456575,-0.265802199,-0.282527611
MYS,Malaysia,Cntry/Terr,32365.998,98.512,5.054,33,0.178727595,0.267521526,0.369819285,365,0.966075571,1.446033061,1.998982739,6.343210986,72.05037765,76.8058987,74.37014402,-2.300800699,-1.63249157,-1.974796246
MDV,Maldives,Cntry/Terr,540.542,1801.807,2.839,33,0.306930989,0.658099187,0.909750234,365,0.418098871,0.896457303,1.239254291,3.136720215,76.19057109,79.72131659,77.91288597,-1.594147086,-1.236333235,-1.419603744
MLI,Mali,Cntry/Terr,20250.834,16.596,9.821,33,0.031132276,0.122082015,0.168765049,365,0.019110324,0.074939169,0.103595215,9.241541152,58.75185412,60.37837502,59.54527895,-0.061728343,-0.0390975,-0.050688907
MLT,Malta,Cntry/Terr,441.539,1379.809,8.24,33,1.878759191,1.144655086,1.582360612,365,0.656793624,0.400158874,0.553175929,9.49640957,79.98323622,83.64974014,81.77177472,-0.890620344,-0.718222982,-0.80652407
MTQ,Martinique,Cntry/Terr,375.265,354.024,9.066,33,1.621076661,0.880316602,1.216941534,365,2.09984944,1.140311478,1.576356048,11.85036566,76.94645194,83.40906939,80.09894826,-2.420202223,-2.325892571,-2.374197515
MRT,Mauritania,Cntry/Terr,4649.66,4.511,7.268,33,0.221228297,0.660329413,0.912833278,365,0.115062177,0.343441325,0.474770114,7.191810899,63.10935686,66.46511533,64.74631221,-0.32853948,-0.241185903,-0.285927979
MUS,Mauritius,Cntry/Terr,1271.767,626.486,8.299,33,4.748582806,4.609440229,6.372047571,365,0.610174662,0.592295376,0.818783653,9.465229559,70.97890017,77.77617387,74.29464344,-0.827541559,-0.801663991,-0.814918355
MYT,Mayotte,Cntry/Terr,272.813,727.501,2.685,33,0.081085623,0.189628756,0.26214104,365,0.465520338,1.088676871,1.504976845,3.289229203,74.35105667,81.21235476,77.69803135,-1.976666779,-1.859462205,-1.919493816
MEX,Mexico (Country),Cntry/Terr,128932.753,66.325,5.974,33,0.668100215,0.923750299,1.276983876,365,1.177164037,1.627608563,2.249991035,7.376323476,69.89757673,75.95525809,72.85254325,-2.459308632,-2.043722429,-2.256583655
MX01,Aguascalientes,Mexico,1360.852057,242.3128719,4.368791118,33,1.519881109,2.418435381,3.343222719,365,1.13899229,1.812364951,2.505396558,6.373721666,70.19989948,76.53735554,73.29134146,-2.764794516,-2.347671457,-2.561319853
MX02,Baja California,Mexico,3605.789312,50.51421603,4.88103275,33,1.754585784,3.038347829,4.200183957,365,1.344227181,2.327745826,3.217854316,6.11526765,69.52222865,76.19171769,72.77563793,-3.431482354,-2.983880315,-3.213139896
MX03,Baja California Sur,Mexico,727.0073472,9.814769234,3.820880152,33,1.597457908,2.762610996,3.819007907,365,2.177419535,3.765584757,5.205509565,6.953495413,67.74637377,74.61336245,71.09612434,-5.14641323,-4.519707552,-4.840703143
MX04,Campeche,Mexico,945.7852605,16.4446194,4.644710076,33,0.21050329,0.303693707,0.419823374,365,1.186315802,1.711501247,2.365963506,7.237375861,69.39821009,75.70588627,72.4751253,-2.513132906,-2.122461731,-2.322561601
MX07,Chiapas,Mexico,5412.678969,73.8003337,4.528434843,33,0.038825786,0.065052038,0.089927336,365,0.184751397,0.30954827,0.427916667,5.705304797,71.1099179,76.63950018,73.80727511,-0.506339098,-0.408247817,-0.458489692
MX08,Chihuahua,Mexico,3832.828236,15.52724882,7.576475907,33,1.693938616,2.536013713,3.505761918,365,1.15397814,1.72763308,2.388264002,6.781924239,69.79285986,76.37266266,73.00251976,-2.598761138,-2.24117834,-2.424330505
MX09,Ciudad de Mexico,Mexico,10298.92046,6888.846188,6.225906895,33,0.825873555,0.93979281,1.299160895,365,1.857961722,2.11424504,2.922712803,8.699228858,70.29662583,76.70841834,73.4243295,-3.248788165,-2.775054657,-3.017698649
MX05,Coahuila de Zaragoza,Mexico,3150.456468,20.74787105,5.309652084,33,1.706246253,2.516751122,3.479133491,365,0.998585453,1.472935724,2.036172731,6.639741093,70.44577206,76.92340853,73.60559473,-2.25530394,-1.936787468,-2.099930051
MX06,Colima,Mexico,749.7410318,133.2248054,4.954231387,33,0.575350178,0.76423259,1.056468069,365,1.575210573,2.092338373,2.892429228,7.860153988,69.96834372,75.43603781,72.63551157,-3.175846278,-2.528960193,-2.86029209
MX10,Durango,Mexico,1858.666308,15.02473172,5.646890811,33,0.737902842,1.017903125,1.407139873,365,0.783895417,1.081347772,1.494845166,6.986769675,70.44074408,76.84605365,73.56528533,-1.673628924,-1.426608355,-1.553131085
MX11,Guanajuato,Mexico,6295.742217,205.6362575,4.945344574,33,0.946936272,1.335928235,1.846774845,365,1.090578325,1.538577008,2.126914636,7.179215307,69.84403025,76.30056447,72.99355914,-2.321672748,-1.981328528,-2.155651177
MX12,Guerrero,Mexico,3882.954143,61.07277211,4.860763558,33,0.2962443,0.389514021,0.538460583,365,0.863517795,1.135388223,1.569550185,8.194857791,68.66550334,74.99554367,71.75332789,-1.587041655,-1.335813332,-1.464491254
MX13,Hidalgo,Mexico,3072.136395,147.5537721,4.874263513,33,0.421234849,0.554178473,0.766091199,365,1.141225372,1.501401264,2.07552323,7.726401043,70.07172851,75.96754998,72.94773898,-2.257714488,-1.854540024,-2.061044018
MX14,Jalisco,Mexico,8442.703892,107.3904182,5.330797877,33,0.600016019,0.809744197,1.119382894,365,1.180545963,1.593191204,2.202412795,7.443517916,70.08040753,76.55991966,73.24114515,-2.391915473,-2.050135342,-2.225193458
MX15,Mexico (State),Mexico,17378.1873,777.5366683,4.499645556,33,0.372968425,0.603740498,0.834605285,365,1.241556419,2.009762329,2.778276869,6.485132869,70.01490728,75.36893167,72.6266265,-3.102226722,-2.444438326,-2.781354334
MX16,Michoacan de Ocampo,Mexico,4992.690384,85.1423756,5.553158937,33,0.248120309,0.303048316,0.418931191,365,0.974624827,1.190383866,1.645575654,8.077522517,70.6400911,75.7181457,73.1171909,-1.881360899,-1.459246304,-1.67545134
MX17,Morelos,Mexico,2047.959414,419.795341,5.493952095,33,0.307845234,0.385533044,0.532957317,365,1.568390457,1.964189402,2.715277276,8.367186605,69.7527473,75.44675929,72.53031412,-2.918813697,-2.360104713,-2.646272729
MX18,Nayarit,Mexico,1255.449391,45.12762574,5.470151957,33,0.634325559,0.788506855,1.090024589,365,1.335776664,1.660455019,2.295397671,8.120165113,70.35360783,75.85911248,73.03921985,-2.545591174,-2.037777519,-2.297877196
MX19,Nuevo Leon,Mexico,5360.736534,83.51926647,4.967488693,33,0.942910911,1.353202382,1.870654466,365,1.426483087,2.047192675,2.830020234,7.122959073,69.86756646,76.45436591,73.08063936,-3.056535544,-2.642539087,-2.854586052
MX20,Oaxaca,Mexico,4386.373341,46.8407516,5.713102866,33,0.27737417,0.327942878,0.453345203,365,0.748226324,0.884637144,1.222914212,8.355339808,70.03885906,75.747378,72.82350244,-1.35315094,-1.095096003,-1.227270483
MX21,Puebla,Mexico,6612.709445,192.7810566,5.368843957,33,0.279328954,0.384768454,0.531900355,365,1.348161457,1.857057754,2.567179476,7.732430372,69.03594747,75.52482272,72.20125247,-2.705726531,-2.305059281,-2.510279092
MX22,Queretaro,Mexico,2094.397352,178.9694428,4.356824114,33,0.612601186,0.971444836,1.342916363,365,1.455311236,2.307789499,3.190266874,6.769767717,69.31694218,75.74681641,72.45346619,-3.402592825,-2.898265586,-3.156579537
MX23,Quintana Roo,Mexico,1497.403063,33.43683334,3.346464712,33,0.9233157,2.038620278,2.818169831,365,1.339652662,2.95786488,4.088925073,5.317368013,68.48572058,75.05612899,71.69079785,-4.157788425,-3.58030401,-3.87608871
MX24,San Luis Potosi,Mexico,2972.709603,48.63459322,5.140169204,33,1.045520995,1.301272516,1.798867099,365,1.141719325,1.421002529,1.964380762,8.128446706,70.12580588,75.82104645,72.90397201,-2.145169117,-1.738077547,-1.946587863
MX25,Sinaloa,Mexico,3215.595895,55.99895444,5.588271531,33,0.780806313,1.039577272,1.437102012,365,1.414356825,1.883095954,2.603174442,7.818700938,69.39071331,75.93573115,72.58340494,-2.743339688,-2.355364846,-2.554083667
MX26,Sonora,Mexico,3077.473585,17.10683613,5.602295604,33,1.531066978,2.197400603,3.037666284,365,1.404723674,2.016071597,2.786998743,7.28664181,69.44233485,76.03536248,72.65844589,-2.946509153,-2.542025522,-2.749200065
MX27,Tabasco,Mexico,2555.913904,103.3279274,4.983465134,33,0.372161253,0.579556615,0.801173708,365,0.930000027,1.448263793,2.002066482,6.516159372,69.8661551,76.37992596,73.0436043,-2.170148899,-1.862981043,-2.020310921
MX28,Tamaulipas,Mexico,3689.7431,45.94464224,5.262265822,33,0.905294201,1.272168969,1.758634625,365,0.969715209,1.362696896,1.883779595,7.052447862,70.16639913,76.62728021,73.31804844,-2.060112873,-1.762800789,-1.915082588
MX29,Tlaxcala,Mexico,1345.007655,336.5002364,4.731028022,33,0.090457973,0.126943238,0.175485159,365,0.897392662,1.259346483,1.740908938,7.004575308,70.48026419,76.46099832,73.39769547,-1.963041815,-1.623343677,-1.797335406
MX30,Veracruz de Ignacio de la Llave,Mexico,8831.400657,122.9408844,5.897926966,33,0.263007802,0.321359986,0.444245075,365,0.927485947,1.133262471,1.566611566,8.171758961,69.84297609,76.21334356,72.95047242,-1.667920912,-1.414863439,-1.544478242
MX31,Yucatan,Mexico,2269.236978,57.43943112,5.712891898,33,0.614143158,0.771753802,1.066865324,365,1.414131724,1.777047454,2.456573977,8.341298672,69.12601086,75.66315306,72.31486072,-2.558267136,-2.192078938,-2.379638747
MX32,Zacatecas,Mexico,1713.503297,22.75984007,5.616944886,33,1.245808499,1.502571166,2.077140493,365,0.923838316,1.114242532,1.540318578,7.997845303,70.33880627,76.70403069,73.44379379,-1.716193726,-1.457784308,-1.590140352
MCO,Monaco,Cntry/Terr,39.244,26338.255,NA,33,2.536577682,NA,1.482406555,365,0.917337682,1.082632681,1.496621412,NA,NA,NA,NA,NA,NA,NA
MNE,Montenegro,Cntry/Terr,628.062,46.696,10.703,33,2.835321315,2.285760197,3.159813771,365,2.830930704,2.282220604,3.15492067,13.60269539,71.6143193,76.91378293,74.19942351,-2.97481894,-2.503729338,-2.745019134
MSR,Montserrat,Cntry/Terr,4.999,49.99,NA,33,0,NA,1.482406555,365,0,1.082632681,1.496621412,NA,NA,NA,NA,NA,NA,NA
MAR,Morocco,Cntry/Terr,36910.558,82.703,5.059,33,0.177098872,0.259810433,0.359159541,365,0.195364156,0.286606263,0.396201849,5.391546565,75.17897556,77.77853948,76.44705552,-0.436490586,-0.315526583,-0.377483755
MOZ,Mozambique,Cntry/Terr,31255.435,39.746,8.622,33,0.062990257,0.227500734,0.314494912,365,0.058453834,0.211116619,0.291845663,8.212981621,57.87144174,63.75726196,60.74257356,-0.146626582,-0.130478323,-0.138749383
MMR,Myanmar,Cntry/Terr,54409.794,83.286,8.19,33,0.009147751,0.015875386,0.021945987,365,0.297869167,0.516934475,0.71460544,8.713278674,63.68088943,69.87458158,66.70220267,-0.476102479,-0.399402593,-0.438687901
NPL,Nepal,Cntry/Terr,29136.808,203.256,6.39,33,0.061496722,0.118907998,0.164377318,365,0.334010507,0.645831508,0.892791507,6.697414703,68.7344044,71.92261652,70.28962983,-0.736460353,-0.542244434,-0.641720881
NLD,Netherlands,Cntry/Terr,17134.873,508.152,8.715,33,0.301449741,0.185201715,0.256021139,365,0.461164784,0.283325866,0.391667058,9.618049265,80.13043911,83.56957856,81.80806811,-0.630999725,-0.490983501,-0.562699128
NZL,New Zealand,Cntry/Terr,4822.233,18.314,6.984,33,0.004587338,0.003368816,0.00465702,365,0.005806439,0.00426409,0.005894639,7.261435919,80.7296592,84.07295883,82.36053707,-0.010099733,-0.007882552,-0.009018182
NIC,Nicaragua,Cntry/Terr,6624.554,55.049,5.061,33,0.005008914,0.008973717,0.012405183,365,0.007698631,0.013792479,0.019066596,5.198707475,71.14988022,78.13044459,74.55503357,-0.0215658,-0.019804329,-0.020706546
NER,Niger,Cntry/Terr,24206.636,19.11,8.407,33,0.012336963,0.048014462,0.066374749,365,0.005948782,0.023152179,0.032005358,7.899943119,61.52057059,63.90599875,62.68419408,-0.020538322,-0.014133343,-0.017413942
NGA,Nigeria,Cntry/Terr,206139.587,226.336,11.965,33,0.005687526,0.019755548,0.027309887,365,0.007708369,0.02677492,0.037013402,11.47437401,54.02543242,55.89761486,54.93869215,-0.016737921,-0.011104314,-0.01398982
MKD,North Macedonia,Cntry/Terr,2083.38,82.608,10.017,33,2.606705246,2.287108746,3.161677992,365,2.69417965,2.363858303,3.267775871,12.95959058,70.95177102,75.6618322,73.24936184,-2.975656932,-2.323423206,-2.657494139
MNP,Northern Marianas,Cntry/Terr,57.557,125.124,NA,33,1.921678694,NA,1.482406555,365,0.364855708,1.082632681,1.496621412,NA,NA,NA,NA,NA,NA,NA
NOR,Norway,Cntry/Terr,5421.242,14.842,7.998,33,0.275431685,0.189148884,0.26147767,365,0.162877805,0.111854071,0.154626034,8.170853537,80.3824014,84.28216391,82.28472458,-0.25028611,-0.205583501,-0.228479959
OMN,Oman,Cntry/Terr,5106.622,16.5,2.44,33,0.069309887,0.173233521,0.239476419,365,0.513255142,1.282832789,1.773376191,3.009899497,74.17953917,78.55258823,76.31273383,-2.148109208,-1.936185478,-2.044731778
PAK,Pakistan,Cntry/Terr,220892.331,286.546,6.983,33,0.020179172,0.0458892,0.063436806,365,0.080446433,0.182942219,0.252897632,7.015719982,66.22117278,68.30617549,67.23824727,-0.215210834,-0.138620971,-0.177849926
PAN,Panama,Cntry/Terr,4314.768,58.041,5.06,33,0.838241635,1.028273928,1.421476375,365,0.59238411,0.726679647,1.004555228,5.903001044,74.04516465,80.48176923,77.18497176,-1.585513435,-1.382604327,-1.486533382
PRY,Paraguay,Cntry/Terr,7132.53,17.953,5.476,33,1.18165389,1.918831517,2.652574955,365,2.061680778,3.347865301,4.62805805,7.696038929,67.85217258,72.81747316,70.27427043,-4.475376871,-3.671857094,-4.083416004
PER,Peru,Cntry/Terr,32971.846,25.759,5.452,33,1.067085776,1.345080315,1.859426596,365,5.021314245,6.329454573,8.749779503,10.85436463,66.20383629,72.51415997,69.28204296,-8.081329476,-7.143370464,-7.623788495
PE01,Amazonas,Peru,423.381312,10.78702412,NA,33,0.313493461,0.436471015,0.603373497,365,2.420985459,3.370692254,4.65961382,15.43117773,64.12345603,68.49399618,66.25542683,-3.014648073,-2.401025041,-2.715319765
PE02,Ancash,Peru,1216.094852,33.88403182,NA,33,0.554806205,0.616406745,0.852114988,365,4.250490815,4.722425933,6.528237963,19.33790922,64.49281228,69.58885701,66.97868776,-4.637139074,-3.912581237,-4.283696226
PE03,Apurimac,Peru,453.9513999,21.72455956,NA,33,0.414208003,0.486028323,0.671881061,365,2.967277996,3.481780012,4.813180509,18.97599575,63.72430563,68.15680303,65.88649948,-3.096542374,-2.545036073,-2.82751491
