LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2022,CCDR_2022,CCMR_2022,ISCDR_2022,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
AUS,Australia,Cntry/Terr,25499.881,3.319,6.598,59,0.712778335,0.541553717,0.712204523,365,0.167138035,0.1269879,0.167003483,7.030390393,81.34094205,85.26426887,83.25476001,-0.300046155,-0.243968284,-0.272691096
AUT,Austria,Cntry/Terr,9006.4,109.289,9.873,59,0.74596671,0.471275864,0.61978118,365,0.691286196,0.436730614,0.574350261,10.66006206,78.5148024,83.26609038,80.83250385,-0.857102616,-0.709056885,-0.784885186
AZE,Azerbaijan,Cntry/Terr,10139.175,122.664,6.752,59,0.643100496,0.984272604,1.294430042,365,0.609517047,0.932872753,1.226833412,7.488929835,69.49238864,74.70249978,72.03390627,-1.041846694,-0.86001499,-0.953148302
BHS,Bahamas,Cntry/Terr,393.248,39.286,6.714,59,0.865240859,1.23362059,1.622350907,365,1.505411343,2.1463462,2.822688542,8.576471257,69.15045469,74.15682316,71.59258565,-2.561669177,-2.035681335,-2.305089742
BHR,Bahrain,Cntry/Terr,1701.583,2238.925,2.382,59,0.214506139,0.514816801,0.677042448,365,0.590038805,1.416098816,1.862330459,3.047973289,74.50742319,77.07601412,75.76039437,-2.051541028,-1.470087189,-1.767905009
BGD,Bangladesh,Cntry/Terr,164689.383,1265.187,5.548,59,0.036174417,0.067189059,0.088361229,365,0.12523576,0.232608391,0.3059064,5.753636307,70.82182311,74.5813386,72.6557331,-0.310449625,-0.261329573,-0.286488624
BRB,Barbados,Cntry/Terr,287.371,668.305,8.98,59,1.184024266,0.85562084,1.125238389,365,0.981309875,0.709131733,0.932588608,10.16507273,76.46650703,79.53276902,77.96224459,-1.512034366,-1.065909473,-1.294412467
BLR,Belarus,Cntry/Terr,9449.321,46.569,12.554,59,0.595119435,0.491737005,0.6466899,365,0.475589728,0.392971653,0.516802268,13.12652683,69.31818438,79.14413574,74.11133138,-0.405159944,-0.471684741,-0.437611064
BEL,Belgium,Cntry/Terr,11589.616,382.748,9.794,59,0.967764329,0.614414971,0.808025331,365,0.694069588,0.440651441,0.579506592,10.63155244,78.62850759,83.25547838,80.88556651,-0.876430324,-0.74034757,-0.810048493
BLZ,Belize,Cntry/Terr,397.621,17.432,4.702,59,0.809049108,1.589862514,2.090849417,365,0.842510833,1.655618155,2.177325538,5.770423369,69.34453556,75.83394425,72.51010078,-2.436117809,-2.078898708,-2.261864589
BEN,Benin,Cntry/Terr,12123.198,107.513,8.959,59,0.001020596,0.003259969,0.004287228,365,0.007671243,0.024503353,0.032224686,8.603912925,60.46409788,63.6142379,62.00075155,-0.022322018,-0.015995113,-0.019235723
BMU,Bermuda,Cntry/Terr,62.273,1245.46,NA,59,1.291470281,NA,2.072595258,365,1.782473945,1.171839931,1.541102337,NA,NA,NA,NA,NA,NA,NA
BOL,Bolivia (Plurinational State of),Cntry/Terr,11673.029,10.775,6.785,59,0.941239728,1.435665795,1.888063253,365,0.837571808,1.277541905,1.680112414,7.769226807,66.94688354,72.9875795,69.8935645,-1.935956133,-1.707507162,-1.82451761
BIH,Bosnia and Herzegovina,Cntry/Terr,3280.815,64.33,10.614,59,3.73922695,2.854533993,3.754035762,365,3.151655915,2.405980986,3.164137714,14.19702927,71.90596162,77.30783582,74.54102221,-3.152449317,-2.673242735,-2.918690008
BWA,Botswana,Cntry/Terr,2351.625,4.149,5.802,59,0.460374047,1.152547007,1.515729956,365,0.981874236,2.458123387,3.232710883,6.904067765,64.08005375,70.21955316,67.07493151,-2.294843082,-2.056864428,-2.178755934
BRA,Brazil,Cntry/Terr,212559.409,25.431,6.417,59,0.878607407,1.072989464,1.411102769,365,1.855928194,2.266531539,2.980745885,8.608090987,69.23777631,76.64048534,72.84885388,-3.211089959,-3.063648771,-3.139167428
BR12,Acre,Brazil,892.0587535,5.435274239,NA,59,0.832201779,1.01631711,1.336572199,365,1.090735331,1.332048318,1.751794526,NA,NA,NA,NA,NA,NA,NA
BR27,Alagoas,Brazil,3375.666603,121.2380432,NA,59,0.536968644,0.655766948,0.862407868,365,1.089266338,1.330254327,1.749435224,NA,NA,NA,NA,NA,NA,NA
BR16,Amapa,Brazil,855.4391669,6.004313832,NA,59,0.585782969,0.715380896,0.940806967,365,1.124568569,1.373366781,1.806132989,NA,NA,NA,NA,NA,NA,NA
BR13,Amazonas,Brazil,4192.172931,2.688724518,NA,59,0.416150836,0.508219552,0.668366318,365,0.776685517,0.948518496,1.247409338,NA,NA,NA,NA,NA,NA,NA
BR29,Bahia,Brazil,15043.79227,26.6374759,NA,59,0.676882609,0.826635312,1.087119134,365,1.151837229,1.406668327,1.849928296,NA,NA,NA,NA,NA,NA,NA
BR23,Ceara,Brazil,9236.905347,62.03660315,NA,59,0.997261509,1.217894459,1.601669262,365,1.624353551,1.983723597,2.608821386,NA,NA,NA,NA,NA,NA,NA
BR53,Distrito Federal,Brazil,3049.880335,529.4211456,NA,59,0.612583078,0.74811023,0.98384975,365,2.15451076,2.631172157,3.46028963,NA,NA,NA,NA,NA,NA,NA
BR32,Espirito Santo,Brazil,4064.780182,88.22200692,NA,59,1.211481694,1.479508462,1.94572133,365,1.898503647,2.318526335,3.049124935,NA,NA,NA,NA,NA,NA,NA
BR52,Goias,Brazil,7098.917858,20.86669134,NA,59,0.925493171,1.130248179,1.486404469,365,2.426144427,2.962901733,3.896551624,NA,NA,NA,NA,NA,NA,NA
BR21,Maranhao,Brazil,7156.397176,21.70959169,NA,59,0.350107521,0.427564892,0.562296298,365,0.800542488,0.977653555,1.285725242,NA,NA,NA,NA,NA,NA,NA
BR51,Mato Grosso,Brazil,3524.464271,3.902166609,NA,59,1.16375422,1.421221819,1.869067788,365,2.554998238,3.120263007,4.103499536,NA,NA,NA,NA,NA,NA,NA
BR50,Mato Grosso do Sul,Brazil,2810.886048,7.870421945,NA,59,1.298522934,1.585806603,2.085515434,365,2.490317956,3.041272937,3.999618641,NA,NA,NA,NA,NA,NA,NA
BR31,Minas Gerais,Brazil,21411.78807,36.50642275,NA,59,0.863313455,1.054311897,1.386539651,365,1.918475928,2.34291726,3.081201767,NA,NA,NA,NA,NA,NA,NA
BR15,Para,Brazil,8701.617498,6.984365885,NA,59,0.504776598,0.616452772,0.810705271,365,1.058194066,1.292307662,1.699531058,NA,NA,NA,NA,NA,NA,NA
BR25,Paraiba,Brazil,4064.251178,71.97537961,NA,59,0.750424893,0.916448003,1.205233003,365,1.375653166,1.680001035,2.209391789,NA,NA,NA,NA,NA,NA,NA
BR41,Parana,Brazil,11565.20767,58.02943764,NA,59,0.750490308,0.916527891,1.205338065,365,2.647682676,3.23345284,4.252356997,NA,NA,NA,NA,NA,NA,NA
BR26,Pernambuco,Brazil,9666.776852,98.57230271,NA,59,0.402540707,0.491598334,0.646507532,365,1.042022605,1.272558446,1.673558602,NA,NA,NA,NA,NA,NA,NA
BR22,Piaui,Brazil,3310.800453,13.15080348,NA,59,0.71192267,0.869427594,1.143395836,365,1.30512245,1.593866188,2.096114702,NA,NA,NA,NA,NA,NA,NA
BR33,Rio de Janeiro,Brazil,17463.1277,399.1533089,NA,59,0.820105677,1.001544881,1.317145044,365,2.215754283,2.705965123,3.558650859,NA,NA,NA,NA,NA,NA,NA
BR24,Rio Grande do Norte,Brazil,3547.108252,67.16786564,NA,59,0.833670256,1.018110471,1.338930673,365,1.258489926,1.536916739,2.021219722,NA,NA,NA,NA,NA,NA,NA
BR43,Rio Grande do Sul,Brazil,11507.83861,40.85035953,NA,59,0.977329413,1.19355261,1.569656971,365,2.247772226,2.745066678,3.610073836,NA,NA,NA,NA,NA,NA,NA
BR11,Rondonia,Brazil,1797.625809,7.560507202,NA,59,1.115030041,1.36171796,1.790813468,365,2.340865367,2.858755635,3.7595877,NA,NA,NA,NA,NA,NA,NA
BR14,Roraima,Brazil,612.7145454,2.739680481,NA,59,0.565419379,0.69051209,0.908101668,365,1.687572146,2.060928599,2.710354714,NA,NA,NA,NA,NA,NA,NA
BR42,Santa Catarina,Brazil,7247.032777,75.7022981,NA,59,0.9987723,1.219739495,1.604095693,365,1.931135187,2.358377238,3.10153339,NA,NA,NA,NA,NA,NA,NA
BR35,Sao Paulo,Brazil,46446.15489,187.1172831,NA,59,1.243650777,1.518794595,1.997387048,365,2.261328204,2.761621764,3.63184565,NA,NA,NA,NA,NA,NA,NA
BR28,Sergipe,Brazil,2325.082788,106.0450547,NA,59,0.505540592,0.617385791,0.811932296,365,1.41328301,1.725956061,2.269827857,NA,NA,NA,NA,NA,NA,NA
BR17,Tocantins,Brazil,1590.920967,5.733735278,NA,59,0.649394668,0.793065971,1.042971646,365,1.621702179,1.98048564,2.604563104,NA,NA,NA,NA,NA,NA,NA
VGB,British Virgin Islands,Cntry/Terr,30.237,201.58,NA,59,4.705762331,NA,2.072595258,365,2.017395906,1.171839931,1.541102337,NA,NA,NA,NA,NA,NA,NA
BRN,Brunei Darussalam,Cntry/Terr,437.483,83.014,4.403,59,0.325242662,0.563892741,0.741582871,365,0.269724766,0.46763803,0.614997016,5.020176693,74.10289346,76.75527863,75.39673988,-0.746277498,-0.499159295,-0.625732033
BGR,Bulgaria,Cntry/Terr,6948.445,64.006,15.382,59,4.088416271,2.672520702,3.514667654,365,3.63980718,2.37927339,3.129014199,19.07990638,69.07519907,76.33376021,72.6159606,-2.617313009,-2.433578497,-2.527686418
BFA,Burkina Faso,Cntry/Terr,20903.278,76.401,8.274,59,0.016869465,0.06874598,0.090408755,365,0.011146577,0.045424224,0.059738003,7.785351178,61.03874992,62.65131949,61.82536922,-0.036186021,-0.024348088,-0.03041142
BDI,Burundi,Cntry/Terr,11890.781,463.037,8.042,59,0,0,0,365,0.002943457,0.012088929,0.015898312,7.666099491,60.01533091,63.66392064,61.79513078,-0.010042398,-0.007485726,-0.008795241
CPV,Cabo Verde,Cntry/Terr,555.988,137.962,5.642,59,0.545219669,1.088969488,1.432118312,365,0.456844392,0.912457185,1.199984625,6.081248842,68.70275565,75.4829942,72.01018909,-0.981498655,-0.886447063,-0.935132025
CMR,Cameroon,Cntry/Terr,26545.864,56.157,9.355,59,0.016779402,0.061672339,0.081106117,365,0.051684134,0.189963947,0.249824122,9.005011313,58.1196765,60.73612252,59.39599163,-0.134335666,-0.094636584,-0.11497026
CAN,Canada,Cntry/Terr,37742.157,4.15,7.712,59,1.017573631,0.705137585,0.927335852,365,0.385404576,0.267069865,0.351227144,8.42004978,80.05865168,83.99941161,81.9809736,-0.587713708,-0.490495975,-0.540290423
CYM,Cayman Islands,Cntry/Terr,65.72,273.833,NA,59,0.564799818,NA,2.072595258,365,0.228241023,1.171839931,1.541102337,NA,NA,NA,NA,NA,NA,NA
CAF,Central African Republic,Cntry/Terr,4829.764,7.753,12.388,59,0.01537079,0.057664872,0.075835842,365,0.010352473,0.038838213,0.051076652,11.82204394,51.30069192,55.69710211,53.44528226,-0.019747935,-0.016441494,-0.018135037
TCD,Chad,Cntry/Terr,16425.859,13.045,12.241,59,0.003389653,0.013872251,0.018243582,365,0.003043981,0.012457577,0.016383125,11.72462576,53.05749825,55.91619432,54.45198414,-0.00829223,-0.005978079,-0.007163375
CHI,Channel Islands,Cntry/Terr,173.859,915.047,7.808,59,-4.020889322,-2.727679891,-3.58720824,365,-0.494653714,-0.335561832,-0.441301845,7.591581346,82.10374272,85.6808966,83.84869583,0.773267006,0.658761966,0.717410889
CHL,Chile,Cntry/Terr,19116.209,25.71,6.12,59,1.004525106,0.984706694,1.29500092,365,1.131395875,1.109074413,1.458558567,7.613155462,75.89411758,80.79171183,78.28318795,-2.089288981,-1.766782413,-1.931968704
CHN,China,Cntry/Terr,1439323.774,153.312,7.121,59,0.001916978,0.002008195,0.002641004,365,0.000319595,0.000334802,0.000440303,7.666338425,74.90909604,79.34638218,77.07362587,-0.000486017,-0.000417365,-0.000452528
CN12,Anhui,China,65274.19906,467.2455194,5.96,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN01,Beijing,China,22086.18046,1314.653599,5.58,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN22,Chongqing,China,32032.13916,389.2118974,7.54,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN13,Fujian,China,40737.41641,335.0667578,6.2,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN28,Gansu,China,27141.18833,59.74287548,6.65,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN19,Guangdong,China,118131.3301,656.2851672,4.55,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN20,Guangxi,China,50857.68573,215.4986683,5.96,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN24,Guizhou,China,37148.66843,211.0719797,6.85,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN21,Hainan,China,9689.61956,284.9888106,6.01,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN03,Hebei,China,77845.07058,414.7313297,6.38,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN08,Heilongjiang,China,38461.12483,84.71613399,6.67,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN16,Henan,China,98844.37307,591.8824735,6.8,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN17,Hubei,China,60772.88373,326.911693,7,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN18,Hunan,China,70934.16732,337.7817491,7.08,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN05,Inner Mongolia,China,26044.05681,22.01526357,5.95,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN14,Jiangxi,China,47843.13742,286.4858528,6.06,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN07,Jilin,China,27592.34522,147.2377013,6.26,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN06,Liaoning,China,44623.5178,305.8500192,7.39,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN27,Shaanxi,China,39619.77775,192.7031992,6.24,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN15,Shandong,China,103253.4063,671.3485456,7.18,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN09,Shanghai,China,24895.65745,3926.140585,5.4,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN23,Sichuan,China,85873.6125,177.0589948,7.01,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN02,Tianjin,China,16016.06958,1416.724421,5.42,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN31,Xinjiang,China,25869.74619,15.58043013,4.56,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN25,Yunnan,China,49811.82203,126.4259442,6.32,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN11,Zhejiang,China,59983.35918,588.0721488,5.58,59,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
HKG,"China, Hong Kong SAR",Cntry/Terr,7496.988,7139.989,6.605,59,0.368034808,0.240397021,0.316149331,365,0.061357975,0.040078476,0.052707739,7.307844111,81.96347394,87.74923218,84.78579503,-0.099315917,-0.09785301,-0.098602304
TWN,"China, Taiwan Province of China",Cntry/Terr,23816.775,672.6,7.502,59,0.000779254,0.000595974,0.000783773,365,0.035437208,0.027102374,0.035642693,8.127551749,77.92499904,83.27855793,80.53649118,-0.056575327,-0.046793146,-0.051803531
COL,Colombia,Cntry/Terr,50882.884,45.861,5.525,59,1.068948577,1.373964052,1.806918467,365,1.551150285,1.993757956,2.622017705,7.370158838,71.42219092,77.47355244,74.37407459,-3.27474376,-2.685325774,-2.987222792
COM,Comoros,Cntry/Terr,869.595,467.273,7.272,59,0.028456652,0.089562955,0.117785437,365,0.01839937,0.057909198,0.076157159,7.13469157,62.702674,66.27985449,64.44764009,-0.050457786,-0.037743853,-0.044255868
COG,Congo,Cntry/Terr,5518.092,16.158,6.754,59,0.012332315,0.042062943,0.055317538,365,0.045305515,0.154527625,0.203221343,6.708881466,63.05300084,66.05580788,64.51778476,-0.12953257,-0.094558017,-0.112471813
CRI,Costa Rica,Cntry/Terr,5094.114,99.767,5.046,59,0.784521249,0.883174924,1.161475133,365,1.020589645,1.14892896,1.510971814,6.412194355,75.71462609,81.11012497,78.34657676,-2.261734929,-1.909496575,-2.089911341
CIV,Cote d'Ivoire,Cntry/Terr,26378.275,82.951,10.155,59,0.01876223,0.065086111,0.085595613,365,0.022745991,0.078905764,0.103770024,9.838286266,56.72856005,59.30912152,57.98737052,-0.051362565,-0.036016024,-0.043876448
HRV,Croatia,Cntry/Terr,4105.268,73.361,13.134,59,3.823136516,2.392987823,3.147050233,365,2.315074192,1.449057424,1.905674764,15.57128339,73.45229044,79.86076006,76.57837318,-2.019914934,-1.840605583,-1.932446958
CUB,Cuba,Cntry/Terr,11326.616,106.413,8.913,59,0.093944016,0.071182311,0.093612807,365,0.721486453,0.546677424,0.718942778,10.18271672,75.99747888,80.1016842,77.99953026,-0.983796974,-0.793265915,-0.890854994
CUW,Curacao,Cntry/Terr,164.1,369.595,8.766,59,2.714343259,2.017270051,2.652938775,365,1.456429007,1.082402017,1.423481342,10.74886596,74.0470575,80.09792678,76.99870105,-1.896510332,-1.65002268,-1.776272453
CYP,Cyprus,Cntry/Terr,1207.361,130.667,6.991,59,1.117018081,0.978972197,1.287459406,365,0.516001428,0.452231759,0.594736023,7.931308708,78.28263752,82.46727552,80.32392435,-0.807398007,-0.675941207,-0.743272739
CZE,Czechia,Cntry/Terr,10708.982,138.646,10.497,59,1.462126032,1.001603135,1.317221655,365,1.704457062,1.167607648,1.535536406,12.5598761,75.05265774,80.48802213,77.704055,-1.842958171,-1.565557102,-1.707640576
COD,Democratic Republic of the Congo,Cntry/Terr,89561.404,39.506,9.58,59,0.008979731,0.031331061,0.041203897,365,0.007011949,0.0244653,0.032174643,9.166621099,59.32781209,62.4529527,60.85227093,-0.021437081,-0.015392832,-0.018488667
DNK,Denmark,Cntry/Terr,5792.203,136.512,9.717,59,1.449362186,0.952837613,1.253089466,365,0.39121557,0.25719238,0.338237133,10.35000499,78.61202156,82.55582311,80.53582719,-0.494978368,-0.409873769,-0.45346393
DJI,Djibouti,Cntry/Terr,988.002,42.623,7.078,59,0,0,0,365,0.127530106,0.27762167,0.365103965,7.238465014,64.91414916,69.2272178,67.01808508,-0.290869445,-0.217211382,-0.254938683
DOM,Dominican Republic,Cntry/Terr,10847.904,224.501,6.127,59,0.069575262,0.101720712,0.133774267,365,0.11688894,0.170894452,0.224745575,6.470828319,70.85568354,77.24687483,73.97333783,-0.291138125,-0.259506373,-0.275708002
ECU,Ecuador,Cntry/Terr,17643.06,71.038,5.099,59,0.543849507,0.806440226,1.060560307,365,1.100262653,1.63151028,2.145620951,6.34458518,71.77779652,77.66905787,74.65158254,-2.719570094,-2.327978394,-2.528549753
EGY,Egypt,Cntry/Terr,102334.403,102.802,5.833,59,0.139828219,0.295979937,0.389247166,365,0.130474206,0.276179927,0.363207909,5.902693442,69.57704384,74.26791932,71.86527578,-0.295071555,-0.242481098,-0.269417674
SLV,El Salvador,Cntry/Terr,6486.201,313.041,7.024,59,0.233677304,0.325834809,0.428509707,365,0.341340023,0.475957481,0.625938037,7.531651145,68.04099778,77.40626273,72.60941971,-0.643219771,-0.597797206,-0.621062422
GNQ,Equatorial Guinea,Cntry/Terr,1402.985,50.017,9.434,59,0.030866392,0.115729579,0.152197514,365,0.064861706,0.243190649,0.319823269,8.957223125,57.83728719,60.1191807,58.95040597,-0.172730617,-0.119748042,-0.146885458
EST,Estonia,Cntry/Terr,1326.539,31.294,11.619,59,1.385087722,0.884849525,1.163677423,365,1.23328451,0.787871551,1.036140395,13.42471973,73.30568742,81.59688158,77.35017238,-1.165178919,-1.179914341,-1.17236693
SWZ,Eswatini,Cntry/Terr,1160.164,67.451,9.42,59,0.485247001,1.4102499,1.85463847,365,0.636116963,1.848715975,2.43127106,9.905000068,55.0906882,63.62205288,59.25232951,-0.969815245,-1.143152836,-1.054370167
ETH,Ethiopia,Cntry/Terr,114963.583,114.964,6.662,59,0.028735703,0.088001857,0.115732417,365,0.044318382,0.135723145,0.17849132,6.421921401,64.82229814,68.72374608,66.72544348,-0.143506002,-0.105946317,-0.125184204
FIN,Finland,Cntry/Terr,5540.718,18.233,9.728,59,0.904398482,0.541901166,0.712661458,365,0.292741843,0.17540625,0.230679101,10.37148466,78.91918658,84.52112164,81.65183783,-0.355637994,-0.312197049,-0.334447289
FRA,France,Cntry/Terr,65273.512,119.209,9.269,59,1.38460011,0.829582167,1.090994583,365,0.805364969,0.482533846,0.634586703,10.43433399,78.84911311,84.65083935,81.67922347,-1.027477182,-0.93918457,-0.984407615
GUF,French Guiana,Cntry/Terr,298.682,3.634,2.924,59,1.097760682,2.157776218,2.837720311,365,1.024500974,2.013775748,2.64834337,4.113986141,74.20145676,80.19187671,77.12361283,-3.041679126,-2.973577854,-3.008458993
GAB,Gabon,Cntry/Terr,2225.728,8.638,6.909,59,0.0416927,0.11775717,0.154864027,365,0.098844064,0.279175904,0.367147958,6.852227104,64.21353085,68.54006446,66.32403505,-0.252951204,-0.195531791,-0.224941735
GMB,Gambia,Cntry/Terr,2416.664,238.801,7.994,59,0.058877914,0.230403959,0.303007322,365,0.088965615,0.348144636,0.457849659,7.664653523,60.71258766,63.63911556,62.14016225,-0.265639917,-0.190909342,-0.229185978
GEO,Georgia,Cntry/Terr,3989.175,57.406,12.848,59,3.690920758,3.214093632,4.226897445,365,3.165566815,2.756609749,3.625254282,15.67357881,66.83092244,75.48865217,71.05420524,-2.63402604,-2.73993339,-2.685688162
DEU,Germany,Cntry/Terr,83783.945,240.372,11.158,59,0.796269217,0.444571238,0.58466157,365,0.627339761,0.350254924,0.460624926,12.24764734,78.43813575,83.26365037,80.79204532,-0.697448473,-0.581217358,-0.640750368
GHA,Ghana,Cntry/Terr,31072.945,136.56,7.349,59,0.030859589,0.093176799,0.122538053,365,0.026872252,0.081137517,0.106705032,7.247676671,63.12024633,65.36858662,64.21699769,-0.068287418,-0.047352292,-0.058075161
GRC,Greece,Cntry/Terr,10423.056,80.862,10.812,59,3.013373364,1.612451865,2.120556974,365,1.849841352,0.989847515,1.301761682,13.2701167,77.92897383,83.14150695,80.47167291,-2.058660564,-1.631928626,-1.850498643
GLP,Guadeloupe,Cntry/Terr,400.127,245.778,8.189,59,1.205973036,0.776287455,1.020905996,365,1.861908844,1.198514756,1.576182756,10.62904801,76.18035933,83.20609306,79.60754651,-2.459044298,-2.38012905,-2.420549055
GUM,Guam,Cntry/Terr,168.783,312.561,5.179,59,1.905967516,2.222540587,2.922892798,365,1.137555323,1.326498407,1.744495765,6.620464117,75.00859539,81.53346662,78.1914594,-2.048099749,-2.100656055,-2.073736971
GTM,Guatemala,Cntry/Terr,17915.567,167.185,4.753,59,0.298693934,0.648877018,0.853346829,365,0.590436239,1.28265245,1.68683336,5.399523973,69.61433552,75.76632901,72.61530795,-1.950984589,-1.575066697,-1.767610008
GIN,Guinea,Cntry/Terr,13132.792,53.446,8.539,59,0.023082342,0.087011064,0.114429411,365,0.02672699,0.100749909,0.13249755,8.179650366,60.97436311,62.33161475,61.63643708,-0.079576247,-0.052891815,-0.066559451
GNB,Guinea-Bissau,Cntry/Terr,1967.998,69.986,9.718,59,0.056583356,0.210306925,0.276577445,365,0.060467541,0.224743519,0.295563203,9.415993394,56.40804968,60.40565963,58.35810332,-0.139788655,-0.108292576,-0.124424714
GUY,Guyana,Cntry/Terr,786.559,3.996,7.422,59,1.321352923,2.105806723,2.769374535,365,1.303144456,2.07678835,2.731212084,8.874642107,64.33537396,70.95214682,67.56306804,-2.646188422,-2.255020929,-2.455375011
HTI,Haiti,Cntry/Terr,11402.533,413.735,8.568,59,0.029297683,0.063109367,0.08299597,365,0.049988893,0.107679756,0.141611085,8.517598088,61.95093358,66.3459386,64.09483847,-0.113188469,-0.090445659,-0.102094415
HND,Honduras,Cntry/Terr,9904.608,88.521,4.437,59,0.179260853,0.374489541,0.492496194,365,0.663226652,1.385530865,1.822130137,5.220501579,70.93418919,75.86498299,73.33945446,-2.191200926,-1.844473329,-2.022065513
HUN,Hungary,Cntry/Terr,9660.35,106.709,12.528,59,2.976556364,2.058445237,2.707088812,365,2.978981093,2.060122064,2.70929403,15.82199894,70.82624358,77.89893854,74.27633868,-2.537862407,-2.469070281,-2.504305273
ISL,Iceland,Cntry/Terr,341.25,3.404,6.699,59,0.435090333,0.343312685,0.451495095,365,0.093772894,0.073992506,0.097308532,7.080023691,81.51467403,84.47305593,82.95778715,-0.167657772,-0.128545471,-0.148578601
